date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-11-01,2020-10-23,2020-10-27,1,YouGov,B,0,0.35839271,0.3443376,False,rv,all,1000.0,34.0,33.0,20.0,11.0,38.525261,30.392036,17.736202,10.642067,09:45:56  1 Nov 2020,https://big.assets.huffingtonpost.com/athena/files/2020/10/28/5f99eeb3c5b6aab57a0f1a0e.pdf
2020-11-01,2020-10-25,2020-10-27,1,YouGov,B,0,0.5638704,0.5638704,False,rv,all,1500.0,26.0,37.0,23.0,14.0,30.525261,34.392036,20.736202,13.642067,09:45:56  1 Nov 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-11-01,2020-10-19,2020-10-25,0,SurveyMonkey,D-,0,0.29441829,0.27385693,False,a,all,73903.0,61.0,29.0,7.0,3.0,56.233579,31.477006,8.4227476,3.4096254,09:45:49  1 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct25/
2020-11-01,2020-10-23,2020-10-25,0,Morning Consult,B/C,0,0.74557492,0.74557492,False,a,all,2200.0,57.0,28.0,4.0,4.0,53.990724,31.586872,7.3278127,4.6460064,09:45:49  1 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/10/26131953/2010127_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-01,2020-10-23,2020-10-25,1,L̩ger,,0,0.42794516,0.39452109,False,a,all,1000.0,28.0,35.0,18.0,14.0,31.993034,34.477311,18.216131,11.367265,09:45:56  1 Nov 2020,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-19th-2020-min.pdf
2020-11-01,2020-10-22,2020-10-24,0,Harris Insights & Analytics,C,0,0.5845092,0.56402677,False,a,all,2050.0,47.0,37.0,10.0,6.0,49.434516,34.664011,9.8213317,5.0013219,09:45:49  1 Nov 2020,https://theharrispoll.com/wp-content/uploads/2020/10/Wave35.pdf
2020-11-01,2020-10-23,2020-10-24,1,Ipsos,B-,0,0.73705364,0.68295418,False,a,all,551.0,36.0,41.0,15.0,7.0,35.625648,37.380545,15.895113,9.2833862,09:45:56  1 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-coronavirus-_10_25_20.pdf
2020-11-01,2020-10-16,2020-10-22,1,Echelon Insights,,0,0.76021172,0.56489618,False,lv,all,1006.0,49.0,27.0,23.0,,39.660963,30.327002,22.474395,,09:45:56  1 Nov 2020,https://echeloninsights.com/in-the-news/october-omnibus-covid-19/
2020-11-01,2020-10-18,2020-10-20,1,YouGov,B,0,0.44120306,0.32134771,False,rv,all,1500.0,24.0,38.0,21.0,17.0,28.525261,35.392036,18.736202,16.642067,09:45:56  1 Nov 2020,https://docs.cdn.yougov.com/hxop5lpnlj/econTabReport.pdf
2020-11-01,2020-10-12,2020-10-18,0,SurveyMonkey,D-,0,0.24762775,0.17107843,False,a,all,78524.0,61.0,29.0,7.0,2.0,56.233579,31.477006,8.4227476,2.4096254,09:45:49  1 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
