date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-08-31,2020-08-28,2020-08-31,0,Morning Consult,B/C,0,0.59222774,0.59222774,False,a,all,2200.0,56.0,29.0,5.0,3.0,52.992937,32.550273,8.2514293,3.5884169,20:50:17 31 Aug 2020,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-31,2020-08-23,2020-08-25,1,YouGov,B,0,0.46499161,0.46499161,False,a,all,1500.0,21.0,37.0,28.0,14.0,24.631437,34.687956,26.188913,14.384983,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-08-31,2020-08-21,2020-08-24,0,Ipsos,B-,0,0.66228987,0.50170614,False,a,all,1084.0,52.0,34.0,9.0,4.0,52.317947,34.032062,8.9846793,3.4859685,20:50:17 31 Aug 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-axios-w22.pdf
2020-08-31,2020-08-17,2020-08-23,0,SurveyMonkey,D-,0,0.29247357,0.18812295,False,a,all,42315.0,64.0,27.0,6.0,3.0,60.296861,28.905526,7.258016,3.2376146,20:50:17 31 Aug 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-08-31,2020-08-21,2020-08-23,0,Harris Insights & Analytics,C,0,0.57377249,0.41273965,False,a,all,1962.0,54.0,32.0,10.0,4.0,55.822713,30.013276,10.051854,3.0967474,20:50:17 31 Aug 2020,https://theharrispoll.com/wp-content/uploads/2020/08/data-tabs_w26.pdf
2020-08-31,2020-08-21,2020-08-23,0,Morning Consult,B/C,0,0.4464315,0.32260112,False,a,all,2200.0,57.0,27.0,5.0,3.0,53.992937,30.550273,8.2514293,3.5884169,20:50:17 31 Aug 2020,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-31,2020-08-21,2020-08-23,1,L̩ger,,0,0.52708955,0.48355866,False,a,all,1003.0,25.0,36.0,17.0,16.0,28.568791,35.501205,17.22584,13.787427,20:50:19 31 Aug 2020,https://projects.fivethirtyeight.com/polls/20200824_National.pdf
2020-08-31,2020-08-20,2020-08-22,1,YouGov,B,0,0.27089023,0.23604842,False,a,all,1000.0,37.0,33.0,19.0,8.0,40.631437,30.687956,17.188913,8.3849832,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-08-31,2020-08-19,2020-08-21,1,YouGov,B,0,0.58342636,0.48349618,False,rv,all,2226.0,32.0,36.0,20.0,12.0,35.631437,33.687956,18.188913,12.384983,20:50:19 31 Aug 2020,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-08-31,2020-08-17,2020-08-19,1,AP-NORC,,0,1.4114853,1.07686,False,a,all,1075.0,42.0,31.0,17.0,9.0,37.119588,32.39811,17.973381,10.883157,20:50:19 31 Aug 2020,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-08-31,2020-08-16,2020-08-18,1,YouGov,B,0,0.37233174,0.2600085,False,a,all,1500.0,26.0,37.0,23.0,14.0,29.631437,34.687956,21.188913,14.384983,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
2020-08-31,2020-08-14,2020-08-17,0,Morning Consult,B/C,0,0.408745,0.2093537,False,a,all,2200.0,61.0,25.0,5.0,2.0,57.992937,28.550273,8.2514293,2.5884169,20:50:17 31 Aug 2020,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-31,2020-08-14,2020-08-17,0,Ipsos,B-,0,0.57967875,0.29997038,False,a,all,1141.0,56.0,32.0,7.0,4.0,56.317947,32.032062,6.9846793,3.4859685,20:50:17 31 Aug 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-axios-w21.pdf
2020-08-31,2020-08-14,2020-08-17,1,YouGov,B,0,0.24608041,0.16092812,False,a,all,1000.0,36.0,34.0,18.0,7.0,39.631437,31.687956,16.188913,7.3849832,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
2020-08-31,2020-08-10,2020-08-16,0,SurveyMonkey,D-,0,0.18218536,0.07231686,False,a,all,34269.0,65.0,25.0,6.0,3.0,61.296861,26.905526,7.258016,3.2376146,20:50:17 31 Aug 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug16/
2020-08-31,2020-08-14,2020-08-16,0,Harris Insights & Analytics,C,0,0.45977442,0.21931857,False,a,all,1967.0,50.0,37.0,8.0,4.0,51.822713,35.013276,8.0518541,3.0967474,20:50:17 31 Aug 2020,https://theharrispoll.com/wp-content/uploads/2020/08/COVID-Tracker-W25-Banner-1.pdf
2020-08-31,2020-08-14,2020-08-16,1,L̩ger,,0,0.48447227,0.29906072,False,a,all,1001.0,27.0,37.0,19.0,13.0,30.568791,36.501205,19.22584,10.787427,20:50:19 31 Aug 2020,https://leger360.com/wp-content/uploads/2020/08/Legers-Weekly-Survey-august-17th-2020.pdf
2020-08-31,2020-08-12,2020-08-15,1,ABC News/The Washington Post,A+,0,2.1075382,1.286266,False,a,all,1001.0,31.0,34.0,15.0,14.0,34.517474,33.394955,13.936516,12.278789,20:50:19 31 Aug 2020,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb//
2020-08-31,2020-08-09,2020-08-11,1,YouGov,B,0,0.36432326,0.13679065,False,a,all,1500.0,28.0,40.0,21.0,12.0,31.631437,37.687956,19.188913,12.384983,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/horeovzt7u/econTabReport.pdf
2020-08-31,2020-08-11,2020-08-11,1,Data for Progress,B-,0,0.8277549,0.37500174,False,a,all,934.0,34.86,33.17,17.12,13.02,34.644684,32.030165,17.488188,13.45682,20:50:19 31 Aug 2020,https://docs.google.com/spreadsheets/d/15vLWWtDTbkaYhydkV_HV8A1n5VlR8J6KQ8Nb6bs6_wM/edit#gid=0
2020-08-31,2020-08-05,2020-08-10,0,Morning Consult,B/C,0,0.40550528,0.08849931,False,a,all,2200.0,61.0,27.0,4.0,2.0,57.992937,30.550273,7.2514293,2.5884169,20:50:17 31 Aug 2020,https://assets.morningconsult.com/wp-uploads/2020/08/20105707/200805_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-31,2020-08-07,2020-08-10,0,Ipsos,B-,0,0.50846094,0.1379463,False,a,all,1076.0,58.0,29.0,8.0,4.0,58.317947,29.032062,7.9846793,3.4859685,20:50:17 31 Aug 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-axios-w20.pdf
2020-08-31,2020-08-06,2020-08-10,1,Monmouth University,A+,0,1.9378639,0.73335631,False,a,all,868.0,41.0,28.0,18.0,13.0,36.416365,30.746172,20.199483,11.988242,20:50:19 31 Aug 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_081320.pdf/
2020-08-31,2020-08-07,2020-08-10,1,YouGov,B,0,0.24396916,0.07964605,False,a,all,1000.0,38.0,35.0,16.0,9.0,41.631437,32.687956,14.188913,9.3849832,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/als02392pz/tabs_HP_Coronavirus_20200807.pdf
2020-08-31,2020-08-03,2020-08-09,0,SurveyMonkey,D-,0,0.20398839,0.03424449,False,a,all,44601.0,68.0,24.0,5.0,2.0,64.296861,25.905526,6.258016,2.2376146,20:50:17 31 Aug 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug9/
2020-08-31,2020-08-07,2020-08-09,0,Harris Insights & Analytics,C,0,0.42265323,0.09510598,False,a,all,1995.0,53.0,34.0,9.0,4.0,54.822713,32.013276,9.0518541,3.0967474,20:50:17 31 Aug 2020,https://theharrispoll.com/wp-content/uploads/2020/08/COVID-Data-tabs_w24.pdf
2020-08-31,2020-08-02,2020-08-04,1,YouGov,B,0,0.36060391,0.07274076,False,a,all,1500.0,25.0,40.0,23.0,12.0,28.631437,37.687956,21.188913,12.384983,20:50:19 31 Aug 2020,https://docs.cdn.yougov.com/t0qsgk3wcg/econTabReport.pdf
2020-08-31,2020-07-30,2020-08-03,0,Global Strategy Group/GBAO/Navigator Research,,0,0.67979014,0.07655818,False,rv,all,1407.0,44.0,38.0,14.0,4.0,51.324531,32.414621,12.238439,3.032004,20:50:17 31 Aug 2020,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Topline-08.04.20.pdf
2020-08-31,2020-07-31,2020-08-03,0,Ipsos,B-,0,0.52020672,0.06384851,False,a,all,1129.0,59.0,29.0,8.0,4.0,59.317947,29.032062,7.9846793,3.4859685,20:50:17 31 Aug 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-axios-wave-19.pdf
