date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-11-25,2020-11-19,2020-11-23,0,Morning Consult,B/C,0,0.55693224,0.55693224,False,a,all,2200.0,60.0,27.0,4.0,2.0,56.953146,30.537139,7.4234165,2.6845432,14:35:22 25 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2020-11-25,2020-11-20,2020-11-22,1,Maru/Blue,,0,0.95743053,0.95743053,False,a,all,1513.0,36.0,39.0,17.0,8.0,35.873298,37.425574,16.776216,8.9231416,14:35:25 25 Nov 2020,https://static1.squarespace.com/static/5a5d2933a8b2b0f49d244724/t/5fbd8ff2804a27108d78681a/1606258674732/Omnibus+Thanksgiving+Travel.pdf
2020-11-25,2020-11-19,2020-11-21,0,Harris Insights & Analytics,C,0,0.58193829,0.5645907,False,a,all,2042.0,51.0,33.0,12.0,5.0,53.53849,30.684689,11.683981,3.9798962,14:35:22 25 Nov 2020,https://theharrispoll.com/wp-content/uploads/2020/11/wave_39.pdf
2020-11-25,2020-11-13,2020-11-16,1,YouGov,B,0,0.69177205,0.57536007,False,rv,all,1000.0,38.0,31.0,17.0,12.0,42.381404,28.556561,14.756102,11.617833,14:35:25 25 Nov 2020,https://docs.cdn.yougov.com/41uyvwxit7/tabs_HP_Coronavirus_20201113.pdf
2020-11-25,2020-11-13,2020-11-15,1,L̩ger,,0,0.47730286,0.38546882,False,a,all,1003.0,25.0,34.0,16.0,16.0,29.257085,33.510046,16.230954,13.284456,14:35:25 25 Nov 2020,https://leger360.com/wp-content/uploads/2020/11/Legers-Weekly-Survey-November-16th-2020-min.pdf
2020-11-25,2020-11-12,2020-11-14,0,Morning Consult,B/C,0,0.44015604,0.33613261,False,a,all,2200.0,58.0,28.0,4.0,3.0,54.953146,31.537139,7.4234165,3.6845432,14:35:22 25 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-25,2020-11-11,2020-11-13,0,Harris Insights & Analytics,C,0,0.42812107,0.31380621,False,a,all,1963.0,51.0,34.0,10.0,4.0,53.53849,31.684689,9.6839809,2.9798962,14:35:22 25 Nov 2020,https://theharrispoll.com/wp-content/uploads/2020/11/Wave-38-Data-Tabs.pdf
2020-11-25,2020-11-06,2020-11-09,0,Morning Consult,B/C,0,0.40671627,0.25024342,False,a,all,2200.0,57.0,28.0,4.0,3.0,53.953146,31.537139,7.4234165,3.6845432,14:35:22 25 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-25,2020-11-06,2020-11-08,1,L̩ger,,0,0.41412636,0.25441977,False,a,all,1002.0,25.0,35.0,17.0,17.0,29.257085,34.510046,17.230954,14.284456,14:35:25 25 Nov 2020,https://leger360.com/wp-content/uploads/2020/11/Legers-Weekly-Survey-November-9th-2020-min-2.pdf
2020-11-25,2020-11-05,2020-11-07,0,Harris Insights & Analytics,C,0,0.3835121,0.21295545,False,a,all,1983.0,45.0,37.0,11.0,7.0,47.53849,34.684689,10.683981,5.9798962,14:35:22 25 Nov 2020,https://theharrispoll.com/wp-content/uploads/2020/11/Wave-37_Banners.pdf
2020-11-25,2020-10-31,2020-11-02,1,YouGov,B,0,0.48394305,0.21677103,False,rv,all,1500.0,24.0,38.0,24.0,14.0,28.381404,35.556561,21.756102,13.617833,14:35:25 25 Nov 2020,https://docs.cdn.yougov.com/jsojry0vph/econTabReport.pdf
