date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-09-07,2020-09-02,2020-09-04,1,YouGov,B,0,0.83469636,0.83469636,False,rv,all,2493.0,30.0,38.0,21.0,11.0,33.831601,35.611711,19.15013,11.327483,11:05:19  7 Sep 2020,https://drive.google.com/file/d/1hmvwY-EJIMWKveUWPTdpx_-JL6VTqCcx/view
2020-09-07,2020-08-30,2020-09-01,1,YouGov,B,0,0.44423897,0.3881053,False,a,all,1500.0,20.0,40.0,26.0,14.0,23.831601,37.611711,24.15013,14.327483,11:05:19  7 Sep 2020,https://docs.cdn.yougov.com/7kvpozbozh/econTabReport.pdf
2020-09-07,2020-09-01,2020-09-01,1,Data for Progress,B-,0,0.86362898,0.79482578,False,a,all,806.0,30.63,33.9,22.16,12.41,30.637664,32.868356,22.327808,12.766463,11:05:19  7 Sep 2020,https://docs.google.com/spreadsheets/d/1Usnyhw8rNPQbRxmTBsxEC09KULamI_bNGaFaQJPdIPE/edit
2020-09-07,2020-08-28,2020-08-31,0,Morning Consult,B/C,0,0.59222774,0.59222774,False,a,all,2200.0,56.0,29.0,5.0,3.0,52.95838,32.551796,8.2813624,3.6340546,11:05:16  7 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-07,2020-08-27,2020-08-31,1,Global Strategy Group/GBAO/Navigator Research,,0,0.81991511,0.65904994,False,rv,all,1309.0,37.0,31.5,22.0,9.5,33.515727,33.07565,21.355811,10.891824,11:05:19  7 Sep 2020,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.01.20.pdf
2020-09-07,2020-08-28,2020-08-31,1,Quinnipiac University,B+,0,1.6115291,1.3691106,False,lv,all,1081.0,42.0,32.0,15.0,11.0,37.39153,32.857884,17.663457,11.275089,11:05:19  7 Sep 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3671
2020-09-07,2020-08-24,2020-08-30,0,SurveyMonkey,D-,0,0.26794527,0.23855141,False,a,all,37386.0,63.0,27.0,7.0,3.0,59.100718,29.00282,8.2762838,3.301423,11:05:16  7 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-09-07,2020-08-28,2020-08-30,0,Harris Insights & Analytics,C,0,0.57204897,0.55145112,False,a,all,1946.0,48.0,35.0,11.0,8.0,49.953438,32.978198,10.994369,6.9976773,11:05:16  7 Sep 2020,https://theharrispoll.com/wp-content/uploads/2020/09/Wave-27_tabs_Banner-1.pdf
2020-09-07,2020-08-28,2020-08-30,1,L̩ger,,0,0.47506015,0.37928907,False,a,all,1003.0,26.0,35.0,20.0,16.0,29.722224,34.538657,20.166136,13.698448,11:05:19  7 Sep 2020,https://leger360.com/wp-content/uploads/2020/08/Legers-Weekly-Survey-august-31st-2020.pdf
2020-09-07,2020-08-18,2020-08-28,1,University of Maryland,B/C,0,1.8862329,1.1059436,False,a,all,3932.0,37.0,35.0,17.0,10.0,35.920176,34.55573,17.552164,10.586709,11:05:19  7 Sep 2020,https://criticalissues.umd.edu/sites/criticalissues.umd.edu/files/UMCIP%20August%202020%20Poll%20Questionnaire.pdf
