date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2021-04-02,2021-03-27,2021-03-30,1,YouGov,B,0,0.82698919,0.82698919,False,a,all,1492.0,21.0,33.0,27.0,20.0,26.797229,30.299972,24.342,18.914983,15:00:32  2 Apr 2021,https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf
2021-04-02,2021-03-25,2021-03-29,1,AP-NORC,,0,1.4275918,1.3409072,False,a,all,1166.0,35.0,34.0,24.0,7.0,31.710541,34.656473,23.991589,8.791979,15:00:32  2 Apr 2021,https://apnorc.org/wp-content/uploads/2021/04/Voting-topline.pdf
2021-04-02,2021-03-26,2021-03-28,1,L̩ger,,0,0.61758519,0.57932015,False,a,all,1001.0,20.0,32.0,21.0,19.0,25.682047,31.630938,21.586233,15.895582,15:00:32  2 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-29th-2021-min.pdf
2021-04-02,2021-03-20,2021-03-23,1,YouGov,B,0,0.65531348,0.51200791,False,a,all,1500.0,18.0,34.0,30.0,17.0,23.797229,31.299972,27.342,15.914983,15:00:32  2 Apr 2021,https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf
2021-04-02,2021-03-15,2021-03-21,1,Echelon Insights,,0,0.79304519,0.52786544,False,rv,all,1008.0,35.0,28.0,32.0,,26.380362,31.448362,30.49274,,15:00:32  2 Apr 2021,https://echeloninsights.com/in-the-news/march-omnibus-covid/
2021-04-02,2021-03-12,2021-03-18,1,SSRS,B/C,0,1.5907001,0.92474779,False,a,all,1500.0,22.0,38.0,28.0,12.0,25.469474,35.09545,26.812447,12.82638,15:00:32  2 Apr 2021,https://www.washingtonpost.com/context/march-12-18-washington-post-university-of-maryland-national-sports-poll/0bc3be9a-c996-4bb9-8d4f-df1dbafbd38e/?itid=lk_inline_manual_2
2021-04-02,2021-03-12,2021-03-14,0,Harris Insights & Analytics,C,0,0.42518651,0.42518651,False,a,all,1977.0,43.0,41.0,11.0,5.0,45.957163,38.387246,10.685405,3.7587288,15:00:28  2 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-55-Data-Tabs.pdf
2021-04-02,2021-03-12,2021-03-14,1,RMG Research,B/C,0,0.89317868,0.46582731,False,a,all,1000.0,62.0,,38.0,,55.631464,,35.969696,,15:00:32  2 Apr 2021,https://www.healthinsurance.com/learning-center/article/coronavirus-anniversary-survey
2021-04-02,2021-03-12,2021-03-14,1,L̩ger,,0,0.49142952,0.24806216,False,a,all,1003.0,20.0,35.0,19.0,18.0,25.682047,34.630938,19.586233,14.895582,15:00:32  2 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-15th-2021-min.pdf
2021-04-02,2021-03-10,2021-03-13,1,YouGov,B,0,0.8121902,0.38286387,False,a,all,2382.0,29.0,39.0,21.0,11.0,34.797229,36.299972,18.342,9.9149835,15:00:32  2 Apr 2021,https://drive.google.com/file/d/1fIZaAH0X45MazScguHAnitO4SsV_PdhR/view
2021-04-02,2021-03-06,2021-03-09,1,YouGov,B,0,0.50754271,0.17441751,False,a,all,1500.0,22.0,35.0,25.0,18.0,27.797229,32.299972,22.342,16.914983,15:00:32  2 Apr 2021,https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf
2021-04-02,2021-03-05,2021-03-07,0,Harris Insights & Analytics,C,0,0.35293975,0.31433697,False,a,all,1963.0,46.0,38.0,10.0,5.0,48.957163,35.387246,9.685405,3.7587288,15:00:28  2 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-54-Data-Tabs.pdf
2021-04-02,2021-03-05,2021-03-06,1,Ipsos,B-,0,0.78900123,0.24633564,False,a,all,521.0,27.0,45.0,20.0,8.0,27.186278,41.100999,20.889612,10.270115,15:00:32  2 Apr 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/topline_abc_ipsos_poll_030721.pdf
