date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-10-20,2020-10-12,2020-10-18,0,SurveyMonkey,D-,0,0.33325707,0.32140724,False,a,all,78524.0,61.0,29.0,7.0,2.0,56.325449,31.4723,8.4454181,2.3507297,21:15:20 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-20,2020-10-16,2020-10-18,1,YouGov,B,0,0.64109366,0.64109366,False,rv,all,1583.0,24.0,39.0,22.0,15.0,28.432356,36.378972,19.728243,14.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-20,2020-10-16,2020-10-18,1,L̩ger,,0,0.42822418,0.42822418,False,a,all,1001.0,26.0,36.0,20.0,14.0,29.865348,35.539634,20.18517,11.341315,21:15:23 20 Oct 2020,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-19th-2020-min.pdf
2020-10-20,2020-10-15,2020-10-17,0,Harris Insights & Analytics,C,0,0.57835491,0.57835491,False,a,all,2015.0,47.0,39.0,10.0,5.0,49.358426,36.705912,9.8632811,3.9923201,21:15:20 20 Oct 2020,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-20,2020-10-11,2020-10-13,1,YouGov,B,0,0.48458513,0.39842862,False,rv,all,1500.0,21.0,42.0,24.0,14.0,25.432356,39.378972,21.728243,13.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-20,2020-10-05,2020-10-11,0,SurveyMonkey,D-,0,0.23610136,0.16962001,False,a,all,66877.0,62.0,28.0,7.0,3.0,57.325449,30.4723,8.4454181,3.3507297,21:15:20 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-20,2020-10-09,2020-10-11,1,L̩ger,,0,0.34170191,0.25692689,False,a,all,1001.0,23.0,37.0,17.0,16.0,26.865348,36.539634,17.18517,13.341315,21:15:23 20 Oct 2020,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-13th-2020.pdf
2020-10-20,2020-10-09,2020-10-11,1,YouGov,B,0,0.46662405,0.35057355,False,rv,all,1525.0,23.0,41.0,21.0,15.0,27.432356,38.378972,18.728243,14.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-08,2020-10-10,0,Harris Insights & Analytics,C,0,0.4617155,0.3467717,False,a,all,2050.0,50.0,35.0,10.0,4.0,52.358426,32.705912,9.8632811,2.9923201,21:15:20 20 Oct 2020,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-20,2020-10-08,2020-10-10,0,Morning Consult,B/C,0,0.44595264,0.33451975,False,a,all,2200.0,59.0,27.0,5.0,3.0,56.008606,30.570419,8.3040278,3.6480483,21:15:20 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-20,2020-10-06,2020-10-09,1,ABC News/The Washington Post,A+,0,1.8257447,1.2780541,False,rv,all,879.0,29.0,36.0,15.0,12.0,32.225187,35.503388,14.419152,10.16576,21:15:23 20 Oct 2020,https://www.langerresearch.com//wp-content//uploads//1218a12020ElectionUpdate.pdf
2020-10-20,2020-09-28,2020-10-04,0,SurveyMonkey,D-,0,0.1755852,0.08152323,False,a,all,50146.0,61.0,29.0,7.0,3.0,56.325449,31.4723,8.4454181,3.3507297,21:15:20 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-20,2020-10-01,2020-10-04,0,Morning Consult,B/C,0,0.35829962,0.19425268,False,a,all,2200.0,58.0,26.0,5.0,3.0,55.008606,29.570419,8.3040278,3.6480483,21:15:20 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-02,2020-10-04,1,L̩ger,,0,0.30760543,0.15411248,False,a,all,1001.0,24.0,36.0,20.0,15.0,27.865348,35.539634,20.18517,12.341315,21:15:23 20 Oct 2020,https://leger360.com/wp-content/uploads/2020/10/Legers-Weekly-Survey-October-5th-2020.pdf
2020-10-20,2020-10-01,2020-10-03,0,Harris Insights & Analytics,C,0,0.40054285,0.19976766,False,a,all,1976.0,47.0,37.0,11.0,6.0,49.358426,34.705912,10.863281,4.9923201,21:15:20 20 Oct 2020,https://theharrispoll.com/wp-content/uploads/2020/10/wave-34_tabs.pdf
2020-10-20,2020-10-02,2020-10-03,0,Morning Consult,B/C,0,0.16286346,0.08829667,False,a,all,1000.0,53.0,32.0,6.0,4.0,50.008606,35.570419,9.3040278,4.6480483,21:15:20 20 Oct 2020,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-20,2020-10-02,2020-10-03,1,YouGov,B,0,0.3231849,0.1617149,False,rv,all,1200.0,22.0,39.0,26.0,13.0,26.432356,36.378972,23.728243,12.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-02,2020-10-03,1,Ipsos,B-,0,0.63393617,0.3270061,False,a,all,506.0,37.0,44.0,13.0,6.0,36.702802,40.433307,13.806044,8.2120975,21:15:23 20 Oct 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-trump-covid-positive-2020.pdf
2020-10-20,2020-10-02,2020-10-02,0,Morning Consult,B/C,0,0.16156406,0.0817593,False,a,all,1000.0,55.0,30.0,6.0,2.0,52.008606,33.570419,9.3040278,2.6480483,21:15:20 20 Oct 2020,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-20,2020-10-01,2020-10-02,1,YouGov,B,0,0.40016592,0.1855473,False,rv,all,1504.0,20.0,35.0,28.0,17.0,24.432356,32.378972,25.728243,16.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-09-27,2020-09-30,1,YouGov,B,0,0.39871644,0.13901436,False,rv,all,1500.0,20.0,41.0,25.0,15.0,24.432356,38.378972,22.728243,14.694284,21:15:23 20 Oct 2020,https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf
2020-10-20,2020-09-21,2020-09-27,0,SurveyMonkey,D-,0,0.19368615,0.03585657,False,a,all,48241.0,59.0,29.0,7.0,3.0,54.325449,31.4723,8.4454181,3.3507297,21:15:20 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-10-20,2020-09-25,2020-09-27,0,Morning Consult,B/C,0,0.3509406,0.09888887,False,a,all,2200.0,53.0,31.0,7.0,2.0,50.008606,34.570419,10.304028,2.6480483,21:15:20 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/09/28123730/2009107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
