date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2021-02-22,2021-02-13,2021-02-16,1,YouGov,B,0,0.65015819,0.65015819,False,a,all,1500.0,24.0,37.0,24.0,16.0,29.446208,34.196421,21.204882,15.170355,19:55:28 22 Feb 2021,https://docs.cdn.yougov.com/3at75tb28w/econTabReport.pdf
2021-02-22,2021-02-12,2021-02-15,1,YouGov,B,0,0.42144413,0.40863774,False,a,all,1000.0,35.0,34.0,14.0,11.0,40.446208,31.196421,11.204882,10.170355,19:55:28 22 Feb 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/19/60303c7cc5b66dfc101ead5e.pdf
2021-02-22,2021-02-12,2021-02-14,0,Harris Insights & Analytics,C,0,0.45108219,0.45108219,False,a,all,1984.0,46.0,39.0,11.0,4.0,48.920241,36.406042,10.692184,2.7610364,19:55:24 22 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-51-Data-Tabs.pdf
2021-02-22,2021-02-12,2021-02-14,1,L̩ger,,0,0.6194711,0.58175279,False,a,all,1002.0,25.0,33.0,16.0,15.0,30.261433,32.540386,16.205845,12.062046,19:55:28 22 Feb 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-15th-2021-min.pdf
2021-02-22,2021-02-06,2021-02-09,1,YouGov,B,0,0.55650484,0.438464,False,a,all,1500.0,26.0,35.0,23.0,16.0,31.446208,32.196421,20.204882,15.170355,19:55:28 22 Feb 2021,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf
2021-02-22,2021-02-05,2021-02-07,0,Harris Insights & Analytics,C,0,0.39085731,0.34285729,False,a,all,2043.0,50.0,35.0,10.0,5.0,52.920241,32.406042,9.692184,3.7610364,19:55:24 22 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-50-Data-Tabs.pdf
2021-02-22,2021-02-05,2021-02-07,1,YouGov,B,0,0.3663505,0.26635555,False,a,all,1000.0,32.0,33.0,19.0,11.0,37.446208,30.196421,16.204882,10.170355,19:55:28 22 Feb 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/11/6025c47bc5b6741597e0e0f2.pdf
2021-02-22,2021-01-31,2021-02-02,1,YouGov,B,0,0.54606914,0.3134138,False,a,all,1500.0,25.0,37.0,24.0,14.0,30.446208,34.196421,21.204882,13.170355,19:55:28 22 Feb 2021,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf
2021-02-22,2021-02-02,2021-02-02,1,Data for Progress,B-,0,1.087743,0.66447861,False,a,all,1163.0,33.81,31.84,19.15,11.0,33.746629,30.807729,19.34513,11.183025,19:55:28 22 Feb 2021,https://docs.google.com/spreadsheets/d/1dmzc8DpmtpppErDUVQWbqO9WofnPnccC4fQz2vEWDww/edit#gid=0
2021-02-22,2021-01-29,2021-01-31,0,Harris Insights & Analytics,C,0,0.3430611,0.25880048,False,a,all,2025.0,53.0,33.0,9.0,5.0,55.920241,30.406042,8.692184,3.7610364,19:55:24 22 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-49-Data-Tabs.pdf
