date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2021-04-16,2021-04-10,2021-04-13,1,YouGov,B+,0,1.2034352,1.2034352,False,a,all,1500.0,16.0,34.0,29.0,20.0,20.869521,31.851782,27.056678,19.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf
2021-04-16,2021-04-09,2021-04-11,1,L̩ger,B/C,0,0.86117029,0.81049344,False,a,all,1002.0,20.0,30.0,22.0,20.0,24.759144,30.129902,23.274719,17.416496,15:55:29 16 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/04/Legers-North-American-Tracker-April-12th-2021.pdf
2021-04-16,2021-04-03,2021-04-06,1,YouGov,B+,0,1.0097033,0.80095698,False,a,all,1500.0,18.0,32.0,31.0,19.0,22.869521,29.851782,29.056678,18.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf
2021-04-16,2021-04-06,2021-04-06,1,Data for Progress,B,0,1.4678026,1.2128949,False,a,all,1244.0,22.34,34.16,22.65,17.25,21.862507,33.57185,23.620996,17.729339,15:55:29 16 Apr 2021,https://docs.google.com/spreadsheets/d/1DzzQ2QJL7UdG1Cgeu9EaNXEqQr2pLBOqeiS7E6FlZKM/edit#gid=0
2021-04-16,2021-03-27,2021-03-30,1,YouGov,B+,0,0.90229225,0.528638,False,a,all,1492.0,21.0,33.0,27.0,20.0,25.869521,30.851782,25.056678,19.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf
2021-04-16,2021-03-25,2021-03-29,1,Global Strategy Group/GBAO (Navigator Research),B/C,0,1.0663024,0.57577336,False,rv,all,1002.0,26.0,33.0,25.0,16.5,22.525315,34.744608,24.991778,17.713386,15:55:29 16 Apr 2021,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Toplines-03.29.21.pdf
2021-04-16,2021-03-25,2021-03-29,1,AP-NORC,,0,1.4275918,0.76248686,False,a,all,1166.0,35.0,34.0,24.0,7.0,31.039341,35.004839,24.52276,9.1859634,15:55:29 16 Apr 2021,https://apnorc.org/wp-content/uploads/2021/04/Voting-topline.pdf
2021-04-16,2021-03-26,2021-03-28,1,L̩ger,B/C,0,0.69953309,0.37038974,False,a,all,1001.0,20.0,32.0,21.0,19.0,24.759144,32.129902,22.274719,16.416496,15:55:29 16 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-29th-2021-min.pdf
2021-04-16,2021-03-20,2021-03-23,1,YouGov,B+,0,0.84454186,0.31849657,False,a,all,1500.0,18.0,34.0,30.0,17.0,22.869521,31.851782,28.056678,16.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf
2021-04-16,2021-03-15,2021-03-21,1,Echelon Insights,B/C,0,1.1791907,0.32211118,False,rv,all,1008.0,35.0,28.0,32.0,,25.727876,31.814076,31.023243,,15:55:29 16 Apr 2021,https://echeloninsights.com/in-the-news/march-omnibus-covid/
2021-04-16,2021-03-12,2021-03-18,1,SSRS,C,0,1.1227596,0.218883,False,a,all,1500.0,22.0,38.0,28.0,12.0,25.081638,35.213313,27.061137,13.188072,15:55:29 16 Apr 2021,https://www.washingtonpost.com/context/march-12-18-washington-post-university-of-maryland-national-sports-poll/0bc3be9a-c996-4bb9-8d4f-df1dbafbd38e/?itid=lk_inline_manual_2
2021-04-16,2021-03-12,2021-03-14,0,Harris Insights & Analytics,B+,0,0.89223789,0.89223789,False,a,all,1977.0,43.0,41.0,11.0,5.0,45.747119,38.435575,10.769418,3.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-55-Data-Tabs.pdf
2021-04-16,2021-03-12,2021-03-14,1,L̩ger,B/C,0,0.72096902,0.07761844,False,a,all,1003.0,20.0,35.0,19.0,18.0,24.759144,35.129902,20.274719,15.416496,15:55:29 16 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-15th-2021-min.pdf
2021-04-16,2021-03-12,2021-03-14,1,RMG Research,B-,0,1.194977,0.16424649,False,a,all,1000.0,62.0,,38.0,,55.271464,,36.209077,,15:55:29 16 Apr 2021,https://www.healthinsurance.com/learning-center/article/coronavirus-anniversary-survey
2021-04-16,2021-03-10,2021-03-13,1,YouGov,B+,0,1.2740518,0.0957392,False,a,all,2382.0,29.0,39.0,21.0,11.0,33.869521,36.851782,19.056678,10.456172,15:55:29 16 Apr 2021,https://drive.google.com/file/d/1fIZaAH0X45MazScguHAnitO4SsV_PdhR/view
2021-04-16,2021-03-06,2021-03-09,1,YouGov,B+,0,0.80148963,0.04346616,False,a,all,1500.0,22.0,35.0,25.0,18.0,26.869521,32.851782,23.056678,17.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf
2021-04-16,2021-03-05,2021-03-07,0,Harris Insights & Analytics,B+,0,0.75470557,0.67215965,False,a,all,1963.0,46.0,38.0,10.0,5.0,48.747119,35.435575,9.769418,3.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-54-Data-Tabs.pdf
2021-04-16,2021-03-05,2021-03-06,1,Ipsos,B-,0,0.8253704,0.0538285,False,a,all,521.0,27.0,45.0,20.0,8.0,26.642813,41.469773,21.39594,10.557408,15:55:29 16 Apr 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/topline_abc_ipsos_poll_030721.pdf
2021-04-16,2021-02-27,2021-03-02,1,YouGov,B+,0,0.813931,0.01572048,False,a,all,1500.0,23.0,35.0,26.0,16.0,27.869521,32.851782,24.056678,15.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/t6j86u0k1g/econTabReport.pdf
2021-04-16,2021-03-02,2021-03-02,1,Data for Progress,B,0,1.1813451,0.03589115,False,a,all,963.0,31.17,33.4,20.47,12.56,30.692507,32.81185,21.440996,13.039339,15:55:29 16 Apr 2021,https://docs.google.com/spreadsheets/d/1zGGmAuDVWSRBN_AUpF2H2aY61INBCuETi7R6TJfS1vE/edit#gid=0
2021-04-16,2021-02-25,2021-03-01,1,AP-NORC,,0,1.628642,0.02171529,False,a,all,1434.0,31.0,36.0,24.0,9.0,27.039341,37.004839,24.52276,11.185963,15:55:29 16 Apr 2021,https://apnorc.org/wp-content/uploads/2021/03/Feb-2021-topline-final.pdf
2021-04-16,2021-02-25,2021-03-01,1,Monmouth University,A,0,1.4995266,0.02114378,False,a,all,802.0,40.0,28.0,14.0,16.0,33.591783,31.80263,17.171695,15.406736,15:55:29 16 Apr 2021,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_030821.pdf/
2021-04-16,2021-02-26,2021-02-28,0,Harris Insights & Analytics,B+,0,0.6808784,0.53193625,False,a,all,2000.0,45.0,38.0,11.0,6.0,47.747119,35.435575,10.769418,4.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-53-Data-Tabs.pdf
2021-04-16,2021-02-26,2021-02-28,1,L̩ger,B/C,0,0.7220046,0.00733168,False,a,all,1002.0,22.0,32.0,17.0,17.0,26.759144,32.129902,18.274719,14.416496,15:55:29 16 Apr 2021,https://leger360.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-1st-2021-min.pdf
2021-04-16,2021-02-19,2021-02-22,1,YouGov,B+,0,0.79564575,0.0,False,a,all,1500.0,23.0,35.0,25.0,17.0,27.869521,32.851782,23.056678,16.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/imdk8zumh5/econTabReport.pdf
2021-04-16,2021-02-19,2021-02-21,0,Harris Insights & Analytics,B+,0,0.60887756,0.40908961,False,a,all,1961.0,47.0,38.0,11.0,4.0,49.747119,35.435575,10.769418,2.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-52-Data-Tabs.pdf
2021-04-16,2021-02-12,2021-02-18,1,Echelon Insights,B/C,0,1.0731614,0.0,False,rv,all,1005.0,50.0,29.0,20.0,,40.727876,32.814076,19.023243,,15:55:29 16 Apr 2021,https://echeloninsights.com/in-the-news/february-omnibus-covid/
2021-04-16,2021-02-13,2021-02-16,1,YouGov,B+,0,0.7513835,0.0,False,a,all,1500.0,24.0,37.0,24.0,16.0,28.869521,34.851782,22.056678,15.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/3at75tb28w/econTabReport.pdf
2021-04-16,2021-02-12,2021-02-15,1,YouGov,B+,0,0.50125275,0.0,False,a,all,1000.0,35.0,34.0,14.0,11.0,39.869521,31.851782,12.056678,10.456172,15:55:29 16 Apr 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/19/60303c7cc5b66dfc101ead5e.pdf
2021-04-16,2021-02-12,2021-02-14,0,Harris Insights & Analytics,B+,0,0.58164841,0.32717723,False,a,all,1984.0,46.0,39.0,11.0,4.0,48.747119,36.435575,10.769418,2.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-51-Data-Tabs.pdf
2021-04-16,2021-02-12,2021-02-14,1,L̩ger,B/C,0,0.7230086,0.0,False,a,all,1002.0,25.0,33.0,16.0,15.0,29.759144,33.129902,17.274719,12.416496,15:55:29 16 Apr 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-15th-2021-min.pdf
2021-04-16,2021-02-06,2021-02-09,1,YouGov,B+,0,0.76456904,0.0,False,a,all,1500.0,26.0,35.0,23.0,16.0,30.869521,32.851782,21.056678,15.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf
2021-04-16,2021-02-05,2021-02-07,0,Harris Insights & Analytics,B+,0,0.58126158,0.26338416,False,a,all,2043.0,50.0,35.0,10.0,5.0,52.747119,32.435575,9.769418,3.8370374,15:55:25 16 Apr 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-50-Data-Tabs.pdf
2021-04-16,2021-02-05,2021-02-07,1,YouGov,B+,0,0.5247886,0.0,False,a,all,1000.0,32.0,33.0,19.0,11.0,36.869521,30.851782,17.056678,10.456172,15:55:29 16 Apr 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/11/6025c47bc5b6741597e0e0f2.pdf
2021-04-16,2021-01-31,2021-02-02,1,YouGov,B+,0,0.84886885,0.0,False,a,all,1500.0,25.0,37.0,24.0,14.0,29.869521,34.851782,22.056678,13.456172,15:55:29 16 Apr 2021,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf
2021-04-16,2021-02-02,2021-02-02,1,Data for Progress,B,0,1.2576648,0.0,False,a,all,1163.0,33.81,31.84,19.15,11.0,33.332507,31.25185,20.120996,11.479339,15:55:29 16 Apr 2021,https://docs.google.com/spreadsheets/d/1dmzc8DpmtpppErDUVQWbqO9WofnPnccC4fQz2vEWDww/edit#gid=0
