date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-12-23,2020-12-19,2020-12-22,1,YouGov,B,0,0.88434779,0.88434779,False,a,all,1500.0,26.0,35.0,25.0,14.0,30.912079,32.54389,22.467778,13.489253,10:15:28 23 Dec 2020,https://docs.cdn.yougov.com/df1m5n9hgq/econTabReport.pdf
2020-12-23,2020-12-18,2020-12-20,0,Harris Insights & Analytics,C,0,0.52537843,0.52537843,False,a,all,2028.0,49.0,34.0,11.0,5.0,51.57158,31.728288,10.683118,3.8865596,10:15:24 23 Dec 2020,https://theharrispoll.com/wp-content/uploads/2020/12/Wave-43-Data-Tabs.pdf
2020-12-23,2020-12-17,2020-12-19,0,Morning Consult,B/C,0,0.68343714,0.66580684,False,a,all,2201.0,57.0,29.0,5.0,3.0,53.725372,32.710744,8.4683727,3.6850215,10:15:24 23 Dec 2020,https://assets.morningconsult.com/wp-uploads/2020/12/21144114/201296_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-12-23,2020-12-11,2020-12-17,1,Echelon Insights,,0,0.75221748,0.59849387,False,rv,all,1000.0,45.0,28.0,26.0,,35.923163,31.520489,24.867289,,10:15:28 23 Dec 2020,https://echeloninsights.com/in-the-news/december-omnibus-covid-19/
2020-12-23,2020-12-13,2020-12-15,1,YouGov,B,0,0.7589179,0.60263033,False,a,all,1500.0,26.0,38.0,23.0,13.0,30.912079,35.54389,20.467778,12.489253,10:15:28 23 Dec 2020,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf
2020-12-23,2020-12-15,2020-12-15,1,Data for Progress,B-,0,1.2038615,0.99618271,False,a,all,1122.0,35.51,34.4,18.21,10.54,34.970956,33.575888,18.579803,10.885307,10:15:28 23 Dec 2020,https://docs.google.com/spreadsheets/d/1xfWX85C4TLZfb3Og3NaOMpTUY5d3KCs-PMU3g1lQYyk/edit#gid=0
2020-12-23,2020-12-11,2020-12-14,0,Ipsos,B-,0,0.81556697,0.69170604,False,a,all,1009.0,48.0,36.0,10.0,3.0,48.561977,35.781534,9.9471819,2.6470435,10:15:24 23 Dec 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/topline-axios-wave-33.pdf
2020-12-23,2020-12-11,2020-12-13,0,Harris Insights & Analytics,C,0,0.41798978,0.34300617,False,a,all,2002.0,48.0,36.0,10.0,6.0,50.57158,33.728288,9.6831178,4.8865596,10:15:24 23 Dec 2020,https://theharrispoll.com/wp-content/uploads/2020/12/Wave-42-Data-Tabs.pdf
2020-12-23,2020-12-11,2020-12-13,1,L̩ger,,0,0.60164632,0.44134578,False,a,all,1001.0,25.0,34.0,17.0,18.0,29.545641,33.699309,17.292675,15.138169,10:15:28 23 Dec 2020,https://leger360.com/wp-content/uploads/2020/12/Legers-North-American-Tracker-December-14th-2020-min.pdf?x43558
2020-12-23,2020-11-30,2020-12-08,1,Kaiser Family Foundation,,0,2.3341692,1.1932744,False,a,all,1676.0,30.0,38.0,15.0,14.0,30.829731,39.467646,15.856557,11.416844,10:15:28 23 Dec 2020,http://files.kff.org/attachment/Topline-KFF-COVID-19-Vaccine-Monitor-December-2020.pdf
2020-12-23,2020-12-06,2020-12-08,1,YouGov,B,0,0.71033056,0.41582142,False,a,all,1500.0,25.0,37.0,26.0,12.0,29.912079,34.54389,23.467778,11.489253,10:15:28 23 Dec 2020,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf
2020-12-23,2020-12-04,2020-12-07,0,Ipsos,B-,0,0.87663821,0.58838003,False,a,all,1101.0,52.0,34.0,10.0,3.0,52.561977,33.781534,9.9471819,2.6470435,10:15:24 23 Dec 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/topline-axios-wave-32.pdf
2020-12-23,2020-12-01,2020-12-07,1,Quinnipiac University,B+,0,1.5082018,0.77102322,False,rv,all,978.0,46.0,31.0,13.0,10.0,41.032732,32.041841,15.757675,10.236647,10:15:28 23 Dec 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3684
2020-12-23,2020-12-03,2020-12-07,1,AP-NORC,,0,1.5012477,0.81063163,False,a,all,1117.0,43.0,34.0,16.0,8.0,39.129664,35.068906,16.181206,9.6310905,10:15:28 23 Dec 2020,https://apnorc.org/wp-content/uploads/2020/12/topline_vaccine.pdf
2020-12-23,2020-12-04,2020-12-06,0,Harris Insights & Analytics,C,0,0.36172225,0.23204795,False,a,all,1994.0,51.0,34.0,10.0,6.0,53.57158,31.728288,9.6831178,4.8865596,10:15:24 23 Dec 2020,https://theharrispoll.com/wp-content/uploads/2020/12/Wave-41-Data-Tabs.pdf
2020-12-23,2020-12-04,2020-12-06,0,Morning Consult,B/C,0,0.4371022,0.27997808,False,a,all,2200.0,63.0,25.0,4.0,2.0,59.725372,28.710744,7.4683727,2.6850215,10:15:24 23 Dec 2020,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2020-12-23,2020-11-30,2020-12-02,0,Harris Insights & Analytics,C,0,0.3501167,0.1885709,False,a,all,1980.0,50.0,35.0,9.0,6.0,52.57158,32.728288,8.6831178,4.8865596,10:15:24 23 Dec 2020,https://theharrispoll.com/wp-content/uploads/2020/12/Wave-40-Data-Tabs.pdf
2020-12-23,2020-11-26,2020-11-29,0,Morning Consult,B/C,0,0.38283006,0.17655705,False,a,all,2200.0,61.0,23.0,5.0,2.0,57.725372,26.710744,8.4683727,2.6850215,10:15:24 23 Dec 2020,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-12-23,2020-11-27,2020-11-29,1,L̩ger,,0,0.45608495,0.14550361,False,a,all,1002.0,26.0,31.0,18.0,17.0,30.545641,30.699309,18.292675,14.138169,10:15:28 23 Dec 2020,https://leger360.com/wp-content/uploads/2020/11/Legers-North-American-Tracker-November-30th-2020-min.pdf
2020-12-23,2020-11-21,2020-11-24,1,YouGov,B,0,0.68882491,0.10718996,False,rv,all,1500.0,25.0,38.0,23.0,14.0,29.912079,35.54389,20.467778,13.489253,10:15:28 23 Dec 2020,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf
2020-12-23,2020-11-19,2020-11-23,0,Morning Consult,B/C,0,0.36244971,0.10190668,False,a,all,2200.0,60.0,27.0,4.0,2.0,56.725372,30.710744,7.4683727,2.6850215,10:15:24 23 Dec 2020,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
