date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2020-09-04,2020-08-30,2020-09-01,1,YouGov,B,0,0.58745383,0.56098603,False,a,all,1500.0,20.0,40.0,26.0,14.0,23.914103,37.635414,24.094474,14.303075,18:25:18  4 Sep 2020,https://docs.cdn.yougov.com/7kvpozbozh/econTabReport.pdf
2020-09-04,2020-09-01,2020-09-01,1,Data for Progress,B-,0,0.86362898,0.86362898,False,a,all,806.0,30.63,33.9,22.16,12.41,30.611068,32.859343,22.346604,12.780921,18:25:18  4 Sep 2020,https://docs.google.com/spreadsheets/d/1Usnyhw8rNPQbRxmTBsxEC09KULamI_bNGaFaQJPdIPE/edit
2020-09-04,2020-08-28,2020-08-31,0,Morning Consult,B/C,0,0.59222774,0.59222774,False,a,all,2200.0,56.0,29.0,5.0,3.0,52.95838,32.551796,8.2813624,3.6340546,18:25:15  4 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-04,2020-08-27,2020-08-31,1,Global Strategy Group/GBAO/Navigator Research,,0,0.81991511,0.72002127,False,rv,all,1309.0,37.0,31.5,22.0,9.5,33.497351,33.069834,21.368616,10.903198,18:25:18  4 Sep 2020,https://navigatorresearch.org/wp-content/uploads/2020/09/Navigating-Coronavirus-Full-Topline-F09.01.20.pdf
2020-09-04,2020-08-28,2020-08-31,1,Quinnipiac University,B+,0,1.6115291,1.48637,False,lv,all,1081.0,42.0,32.0,15.0,11.0,37.366238,32.849912,17.68063,11.288536,18:25:18  4 Sep 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3671
2020-09-04,2020-08-24,2020-08-30,0,SurveyMonkey,D-,0,0.26794527,0.23855141,False,a,all,37386.0,63.0,27.0,7.0,3.0,59.100718,29.00282,8.2762838,3.301423,18:25:15  4 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-09-04,2020-08-28,2020-08-30,0,Harris Insights & Analytics,C,0,0.57204897,0.55145112,False,a,all,1946.0,48.0,35.0,11.0,8.0,49.953438,32.978198,10.994369,6.9976773,18:25:15  4 Sep 2020,https://theharrispoll.com/wp-content/uploads/2020/09/Wave-27_tabs_Banner-1.pdf
2020-09-04,2020-08-28,2020-08-30,1,L̩ger,,0,0.47506015,0.41544841,False,a,all,1003.0,26.0,35.0,20.0,16.0,29.706606,34.533164,20.177014,13.708767,18:25:18  4 Sep 2020,https://leger360.com/wp-content/uploads/2020/08/Legers-Weekly-Survey-august-31st-2020.pdf
2020-09-04,2020-08-18,2020-08-28,1,University of Maryland,B/C,0,1.8862329,1.2270103,False,a,all,3932.0,37.0,35.0,17.0,10.0,35.871091,34.536911,17.586106,10.610329,18:25:18  4 Sep 2020,https://criticalissues.umd.edu/sites/criticalissues.umd.edu/files/UMCIP%20August%202020%20Poll%20Questionnaire.pdf
2020-09-04,2020-08-23,2020-08-25,1,YouGov,B,0,0.41685091,0.27240714,False,a,all,1500.0,21.0,37.0,28.0,14.0,24.914103,34.635414,26.094474,14.303075,18:25:18  4 Sep 2020,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-09-04,2020-08-21,2020-08-24,0,Ipsos,B-,0,0.66228987,0.49766215,False,a,all,1084.0,52.0,34.0,9.0,4.0,52.292489,34.034181,9.004316,3.5163746,18:25:15  4 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-axios-w22.pdf
2020-09-04,2020-08-17,2020-08-23,0,SurveyMonkey,D-,0,0.22730419,0.14504966,False,a,all,42315.0,64.0,27.0,6.0,3.0,60.100718,29.00282,7.2762838,3.301423,18:25:15  4 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-09-04,2020-08-21,2020-08-23,0,Morning Consult,B/C,0,0.44758637,0.32021024,False,a,all,2200.0,57.0,27.0,5.0,3.0,53.95838,30.551796,8.2813624,3.6340546,18:25:15  4 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-04,2020-08-21,2020-08-23,0,Harris Insights & Analytics,C,0,0.45231647,0.32342463,False,a,all,1962.0,54.0,32.0,10.0,4.0,55.953438,29.978198,9.994369,2.9976773,18:25:15  4 Sep 2020,https://theharrispoll.com/wp-content/uploads/2020/08/data-tabs_w26.pdf
2020-09-04,2020-08-21,2020-08-23,1,L̩ger,,0,0.41086416,0.24056357,False,a,all,1003.0,25.0,36.0,17.0,16.0,28.706606,35.533164,17.177014,13.708767,18:25:18  4 Sep 2020,https://projects.fivethirtyeight.com/polls/20200824_National.pdf
2020-09-04,2020-08-20,2020-08-22,1,YouGov,B,0,0.25094954,0.13224864,False,a,all,1000.0,37.0,33.0,19.0,8.0,40.914103,30.635414,17.094474,8.3030752,18:25:18  4 Sep 2020,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-09-04,2020-08-19,2020-08-21,1,YouGov,B,0,0.54521628,0.26379244,False,rv,all,2226.0,32.0,36.0,20.0,12.0,35.914103,33.635414,18.094474,12.303075,18:25:18  4 Sep 2020,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-09-04,2020-08-17,2020-08-19,1,AP-NORC,,0,1.4114853,0.63069291,False,a,all,1075.0,42.0,31.0,17.0,9.0,37.174758,32.421432,17.971373,10.863622,18:25:18  4 Sep 2020,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-09-04,2020-08-16,2020-08-18,1,YouGov,B,0,0.3559271,0.12386222,False,a,all,1500.0,26.0,37.0,23.0,14.0,29.914103,34.635414,21.094474,14.303075,18:25:18  4 Sep 2020,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
