date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2021-03-08,2021-03-05,2021-03-06,1,Ipsos,B-,0,0.78900123,0.78900123,False,a,all,521.0,27.0,45.0,20.0,8.0,27.084161,41.089882,20.701667,10.304259,12:40:32  8 Mar 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/topline_abc_ipsos_poll_030721.pdf
2021-03-08,2021-02-27,2021-03-02,1,YouGov,B,0,0.80296767,0.67894834,False,a,all,1500.0,23.0,35.0,26.0,16.0,28.640774,32.187325,23.039763,15.09541,12:40:32  8 Mar 2021,https://docs.cdn.yougov.com/t6j86u0k1g/econTabReport.pdf
2021-03-08,2021-03-02,2021-03-02,1,Data for Progress,B-,0,1.0266996,0.90361578,False,a,all,963.0,31.17,33.4,20.47,12.56,31.16849,32.391148,20.556597,12.758094,12:40:32  8 Mar 2021,https://docs.google.com/spreadsheets/d/1zGGmAuDVWSRBN_AUpF2H2aY61INBCuETi7R6TJfS1vE/edit#gid=0
2021-03-08,2021-02-25,2021-03-01,1,Monmouth University,A+,0,1.792217,1.4220283,False,a,all,802.0,40.0,28.0,14.0,16.0,34.119306,31.351889,16.542966,15.183714,12:40:32  8 Mar 2021,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_030821.pdf/
2021-03-08,2021-02-26,2021-02-28,0,Harris Insights & Analytics,C,0,0.44060859,0.44060859,False,a,all,2000.0,45.0,38.0,11.0,6.0,47.946076,35.392787,10.685587,4.7595454,12:40:29  8 Mar 2021,https://theharrispoll.com/wp-content/uploads/2021/03/Wave-53-Data-Tabs.pdf
2021-03-08,2021-02-26,2021-02-28,1,L̩ger,,0,0.61806878,0.48627676,False,a,all,1002.0,22.0,32.0,17.0,17.0,27.432515,31.555696,17.210705,14.050828,12:40:32  8 Mar 2021,https://leger360.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-1st-2021-min.pdf
2021-03-08,2021-02-19,2021-02-22,1,YouGov,B,0,0.58592955,0.35317392,False,a,all,1500.0,23.0,35.0,25.0,17.0,28.640774,32.187325,22.039763,16.09541,12:40:32  8 Mar 2021,https://docs.cdn.yougov.com/imdk8zumh5/econTabReport.pdf
2021-03-08,2021-02-19,2021-02-21,0,Harris Insights & Analytics,C,0,0.36154353,0.32005493,False,a,all,1961.0,47.0,38.0,11.0,4.0,49.946076,35.392787,10.685587,2.7595454,12:40:29  8 Mar 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-52-Data-Tabs.pdf
2021-03-08,2021-02-12,2021-02-18,1,Echelon Insights,,0,0.73313032,0.31442435,False,rv,all,1005.0,50.0,29.0,20.0,,40.922934,32.360828,18.646575,,12:40:32  8 Mar 2021,https://echeloninsights.com/in-the-news/february-omnibus-covid/
2021-03-08,2021-02-13,2021-02-16,1,YouGov,B,0,0.51185547,0.21570153,False,a,all,1500.0,24.0,37.0,24.0,16.0,29.640774,34.187325,21.039763,15.09541,12:40:32  8 Mar 2021,https://docs.cdn.yougov.com/3at75tb28w/econTabReport.pdf
2021-03-08,2021-02-12,2021-02-15,1,YouGov,B,0,0.33822699,0.1321843,False,a,all,1000.0,35.0,34.0,14.0,11.0,40.640774,31.187325,11.039763,10.09541,12:40:32  8 Mar 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/19/60303c7cc5b66dfc101ead5e.pdf
2021-03-08,2021-02-12,2021-02-14,0,Harris Insights & Analytics,C,0,0.32197485,0.24807898,False,a,all,1984.0,46.0,39.0,11.0,4.0,48.946076,36.392787,10.685587,2.7595454,12:40:29  8 Mar 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-51-Data-Tabs.pdf
2021-03-08,2021-02-12,2021-02-14,1,L̩ger,,0,0.50161907,0.18028772,False,a,all,1002.0,25.0,33.0,16.0,15.0,30.432515,32.555696,16.210705,12.050828,12:40:32  8 Mar 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-15th-2021-min.pdf
2021-03-08,2021-02-06,2021-02-09,1,YouGov,B,0,0.50509235,0.1029143,False,a,all,1500.0,26.0,35.0,23.0,16.0,31.640774,32.187325,20.039763,15.09541,12:40:32  8 Mar 2021,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf
2021-03-08,2021-02-05,2021-02-07,0,Harris Insights & Analytics,C,0,0.30144988,0.19767205,False,a,all,2043.0,50.0,35.0,10.0,5.0,52.946076,32.392787,9.6855871,3.7595454,12:40:29  8 Mar 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-50-Data-Tabs.pdf
2021-03-08,2021-02-05,2021-02-07,1,YouGov,B,0,0.34836037,0.04828039,False,a,all,1000.0,32.0,33.0,19.0,11.0,37.640774,30.187325,16.039763,10.09541,12:40:32  8 Mar 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/11/6025c47bc5b6741597e0e0f2.pdf
2021-03-08,2021-01-31,2021-02-02,1,YouGov,B,0,0.56716503,0.03549403,False,a,all,1500.0,25.0,37.0,24.0,14.0,30.640774,34.187325,21.039763,13.09541,12:40:32  8 Mar 2021,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf
2021-03-08,2021-02-02,2021-02-02,1,Data for Progress,B-,0,1.0347814,0.08721738,False,a,all,1163.0,33.81,31.84,19.15,11.0,33.80849,30.831148,19.236597,11.198094,12:40:32  8 Mar 2021,https://docs.google.com/spreadsheets/d/1dmzc8DpmtpppErDUVQWbqO9WofnPnccC4fQz2vEWDww/edit#gid=0
2021-03-08,2021-01-29,2021-01-31,0,Harris Insights & Analytics,C,0,0.2825733,0.15286752,False,a,all,2025.0,53.0,33.0,9.0,5.0,55.946076,30.392787,8.6855871,3.7595454,12:40:29  8 Mar 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-49-Data-Tabs.pdf
2021-03-08,2021-01-29,2021-01-31,1,L̩ger,,0,0.50797036,0.0282296,False,a,all,1000.0,22.0,33.0,18.0,16.0,27.432515,32.555696,18.210705,13.050828,12:40:32  8 Mar 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-1st-2021-min.pdf
