date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,pct_concern_very_adjusted,pct_concern_some_adjusted,pct_concern_not_very_adjusted,pct_concern_none_adjusted,timestamp,poll_url
2021-02-16,2021-02-12,2021-02-14,1,L̩ger,,0,0.61187114,0.61187114,False,a,all,1002.0,25.0,33.0,16.0,15.0,30.237197,32.528527,16.224331,12.059226,09:45:31 16 Feb 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-15th-2021-min.pdf
2021-02-16,2021-02-06,2021-02-09,1,YouGov,B,0,0.74844001,0.63795635,False,a,all,1500.0,26.0,35.0,23.0,16.0,31.470599,32.204593,20.188883,15.173734,09:45:31 16 Feb 2021,https://docs.cdn.yougov.com/rqqxdo2ujy/econTabReport.pdf
2021-02-16,2021-02-05,2021-02-07,0,Harris Insights & Analytics,C,0,0.48809708,0.48809708,False,a,all,2043.0,50.0,35.0,10.0,5.0,52.877556,32.443455,9.7011388,3.764801,09:45:27 16 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-50-Data-Tabs.pdf
2021-02-16,2021-02-05,2021-02-07,1,YouGov,B,0,0.47866381,0.37979357,False,a,all,1000.0,32.0,33.0,19.0,11.0,37.470599,30.204593,16.188883,10.173734,09:45:31 16 Feb 2021,https://big.assets.huffingtonpost.com/athena/files/2021/02/11/6025c47bc5b6741597e0e0f2.pdf
2021-02-16,2021-01-31,2021-02-02,1,YouGov,B,0,0.66654451,0.43054238,False,a,all,1500.0,25.0,37.0,24.0,14.0,30.470599,34.204593,21.188883,13.173734,09:45:31 16 Feb 2021,https://docs.cdn.yougov.com/460mactkmh/econTabReport.pdf
2021-02-16,2021-02-02,2021-02-02,1,Data for Progress,B-,0,1.087743,0.73958117,False,a,all,1163.0,33.81,31.84,19.15,11.0,33.741012,30.803945,19.354918,11.1828,09:45:31 16 Feb 2021,https://docs.google.com/spreadsheets/d/1dmzc8DpmtpppErDUVQWbqO9WofnPnccC4fQz2vEWDww/edit#gid=0
2021-02-16,2021-01-29,2021-01-31,0,Harris Insights & Analytics,C,0,0.4047214,0.34917141,False,a,all,2025.0,53.0,33.0,9.0,5.0,55.877556,30.443455,8.7011388,3.764801,09:45:27 16 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/02/Wave-49-Data-Tabs.pdf
2021-02-16,2021-01-29,2021-01-31,1,L̩ger,,0,0.48411081,0.28490415,False,a,all,1000.0,22.0,33.0,18.0,16.0,27.237197,32.528527,18.224331,13.059226,09:45:31 16 Feb 2021,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/02/Legers-North-American-Tracker-February-1st-2021-min.pdf
2021-02-16,2021-01-20,2021-01-26,1,Echelon Insights,,0,0.81914364,0.3214151,False,rv,all,1006.0,52.0,25.0,20.0,,43.047602,28.476049,18.681924,,09:45:31 16 Feb 2021,https://echeloninsights.com/in-the-news/january-omnibus-covid-19-updates/
2021-02-16,2021-01-22,2021-01-25,0,Harris Insights & Analytics,C,0,0.35707582,0.26605649,False,a,all,1956.0,53.0,33.0,10.0,4.0,55.877556,30.443455,9.7011388,2.764801,09:45:27 16 Feb 2021,https://theharrispoll.com/wp-content/uploads/2021/01/Wave-48-Data-Tabs.pdf
