election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0012,0.0,,99,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.005175,0.0025,,264,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001725,0.00075,,251,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0029,0.003325,,252,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.003825,0.004775,,253,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00275,0.00465,,254,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002625,0.003875,,255,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002375,0.002125,,256,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001225,0.001425,,257,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0055,0.0058,,258,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.015175,0.0057,,259,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0004,0.0,,26,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.009225,0.001625,,260,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0015,0.001025,,261,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001725,0.002425,,262,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002775,0.0034,,263,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.005925,0.00405,,265,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,25,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.003175,0.002325,,266,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001725,0.001175,,267,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0035,0.003825,,268,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.005,0.005,,269,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,7.5e-05,0.0,,27,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.003825,0.0035,,270,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001175,0.001725,,271,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002325,0.003175,,272,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00405,0.005925,,273,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0025,0.005175,,274,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0034,0.002775,,275,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002425,0.001725,,276,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001025,0.0015,,277,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001625,0.009225,,278,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002525,0.0011,,250,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.006975,0.003075,,249,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0142,0.001825,,219,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.003675,0.0018,,233,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.006625,0.0018,,220,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002025,0.00175,,221,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0025,0.004825,,222,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0047,0.0023,,223,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.004025,0.0011,,224,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00575,0.001325,,225,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.004675,0.004675,,226,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001975,0.0025,,227,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002025,0.00435,,228,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0057,0.002475,,229,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00025,0.0,,23,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.007625,0.0011,,230,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0037,0.00105,,231,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00295,0.003275,,232,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00435,0.002025,,234,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.011825,0.004375,,248,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002875,0.0017,,235,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.001625,0.0023,,236,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0023,0.00225,,237,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0022,0.004425,,238,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.002625,0.002475,,239,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,24,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00605,0.001075,,240,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.005075,0.000925,,241,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0018,0.004025,,242,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.004125,0.003275,,243,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00605,0.00425,,244,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.00405,0.0025,,245,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0028,0.001675,,246,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.005725,0.002025,,247,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0057,0.015175,,279,1,2020-09-26,19:00:04 26 Sep 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,28,1,2020-09-26,19:00:04 26 Sep 2020,40000
