election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.001925,2.5e-05,,99,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004675,0.002625,,264,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001725,0.00095,,251,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003,0.00535,,252,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004875,0.004875,,253,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003275,0.0047,,254,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00335,0.003575,,255,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002675,0.00195,,256,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00165,0.001275,,257,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.006225,0.004775,,258,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.013925,0.00505,,259,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.000325,0.0,,26,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00965,0.001075,,260,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001675,0.001175,,261,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001625,0.0024,,262,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002925,0.00335,,263,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.007775,0.004375,,265,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,25,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004925,0.002525,,266,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001275,0.00095,,267,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002775,0.00355,,268,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0053,0.0053,,269,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0001,0.0,,27,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00355,0.002775,,270,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00095,0.001275,,271,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002525,0.004925,,272,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004375,0.007775,,273,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002625,0.004675,,274,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00335,0.002925,,275,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0024,0.001625,,276,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001175,0.001675,,277,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001075,0.00965,,278,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00245,0.001075,,250,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.008325,0.0031,,249,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.018725,0.0028,,219,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004225,0.00195,,233,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.008275,0.002425,,220,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00175,0.0017,,221,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002475,0.00375,,222,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0047,0.0021,,223,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.005075,0.001025,,224,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00515,0.001175,,225,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003525,0.004025,,226,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00175,0.002875,,227,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0014,0.003725,,228,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00475,0.003225,,229,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0001,0.0,,23,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00545,0.001275,,230,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003775,0.001425,,231,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0028,0.002825,,232,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003675,0.002525,,234,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0136,0.005975,,248,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002075,0.001225,,235,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001725,0.002675,,236,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002275,0.002225,,237,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002075,0.00545,,238,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002325,0.003525,,239,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,24,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0044,0.001,,240,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.003175,0.0008,,241,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0013,0.004525,,242,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0042,0.003675,,243,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00695,0.004475,,244,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004325,0.00195,,245,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002975,0.0016,,246,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0054,0.0015,,247,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00505,0.013925,,279,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,28,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004775,0.006225,,280,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.000775,0.004675,,324,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002875,0.00175,,311,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.004025,0.003525,,312,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001175,0.00515,,313,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.001025,0.005075,,314,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0021,0.0047,,315,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00375,0.002475,,316,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0017,0.00175,,317,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002425,0.008275,,318,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0028,0.018725,,319,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.00035,0.0,,32,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.0016,0.0053,,320,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002625,0.0018,,321,1,2020-09-17,19:00:03 17 Sep 2020,40000
2020,President,Trump,Biden,,0.002475,0.003575,,322,1,2020-09-17,19:00:03 17 Sep 2020,40000
