election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.001575,0.0,,99,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.004,0.00245,,264,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.002225,0.000675,,251,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00215,0.0029,,252,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0022,0.002875,,253,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0028,0.001875,,254,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.002775,0.001075,,255,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0026,0.00185,,256,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.001475,0.0011,,257,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.005375,0.00325,,258,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0158,0.00295,,259,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,26,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.008275,0.000825,,260,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.001825,0.00095,,261,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.001425,0.003775,,262,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0017,0.0037,,263,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.006575,0.0013,,265,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00015,0.0,,25,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00375,0.0013,,266,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00125,0.001275,,267,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0014,0.00475,,268,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.004025,0.004025,,269,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,7.5e-05,0.0,,27,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00475,0.0014,,270,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.001275,0.00125,,271,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0013,0.00375,,272,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0013,0.006575,,273,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00245,0.004,,274,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0037,0.0017,,275,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.003775,0.001425,,276,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00095,0.001825,,277,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.000825,0.008275,,278,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.002775,0.000725,,250,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00445,0.00205,,249,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.021775,0.00115,,219,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.002775,0.001675,,233,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0073,0.0016,,220,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.002925,0.001225,,221,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.003575,0.002025,,222,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.00415,0.0011,,223,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0043,0.0007,,224,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.005575,0.0009,,225,1,2020-10-11,19:00:04 11 Oct 2020,40000
2020,President,Trump,Biden,,0.0034,0.003375,,226,1,2020-10-11,19:00:04 11 Oct 2020,40000
