election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.002,0.0,,99,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00405,0.0032,,264,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.0009,,251,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00265,0.00305,,252,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.002025,0.0033,,253,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00245,0.00225,,254,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0031,0.001825,,255,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.002725,0.00145,,256,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00135,0.0013,,257,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.004925,0.003875,,258,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.015475,0.002875,,259,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.000375,0.0,,26,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.009,0.00115,,260,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001925,0.001,,261,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001125,0.0035,,262,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0017,0.003025,,263,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.006775,0.0019,,265,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00025,0.0,,25,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00405,0.001375,,266,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00125,0.001325,,267,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00185,0.005,,268,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.004525,0.004525,,269,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,27,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.005,0.00185,,270,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001325,0.00125,,271,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001375,0.00405,,272,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0019,0.006775,,273,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0032,0.00405,,274,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.003025,0.0017,,275,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0035,0.001125,,276,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001,0.001925,,277,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00115,0.009,,278,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00265,0.0007,,250,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00425,0.00215,,249,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.021425,0.001025,,219,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0036,0.00155,,233,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.007,0.0013,,220,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.002375,0.000875,,221,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.003375,0.002325,,222,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.003875,0.0013,,223,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.003775,0.0008,,224,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0061,0.001075,,225,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0037,0.003175,,226,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00165,0.0021,,227,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.002225,0.002675,,228,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.004825,0.001425,,229,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,23,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0111,0.0009,,230,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.004575,0.00075,,231,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.001925,0.002425,,232,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00365,0.001575,,234,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.008075,0.003375,,248,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0025,0.0007,,235,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00225,0.00215,,236,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0023,0.001425,,237,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.0018,0.003075,,238,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,0.00195,0.001325,,239,1,2020-10-09,19:46:04  9 Oct 2020,40000
2020,President,Trump,Biden,,5e-05,0.0,,24,1,2020-10-09,19:46:04  9 Oct 2020,40000
