election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0014,0.0,,99,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003925,0.0025,,264,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.001225,0.0005,,251,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00365,0.0032,,252,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.004225,0.003425,,253,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00275,0.00205,,254,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.002225,0.001725,,255,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0029,0.00135,,256,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.001225,0.00145,,257,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00865,0.005775,,258,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.021625,0.00595,,259,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,26,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.008475,0.0016,,260,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00125,0.0011,,261,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00125,0.002075,,262,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.00365,,263,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00505,0.00205,,265,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.000125,0.0,,25,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0028,0.001325,,266,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00085,0.00105,,267,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0034,0.0043,,268,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.005575,0.005575,,269,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,27,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0043,0.0034,,270,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00105,0.00085,,271,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.001325,0.0028,,272,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00205,0.00505,,273,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0025,0.003925,,274,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00365,0.002075,,275,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.00125,,276,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0011,0.00125,,277,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0016,0.008475,,278,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003225,0.0006,,250,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.006275,0.002175,,249,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.01675,0.00075,,219,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00505,0.0013,,233,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0057,0.001225,,220,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.002625,0.000975,,221,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003475,0.001175,,222,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.005075,0.0005,,223,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00355,0.000525,,224,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.005,0.00055,,225,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00425,0.00315,,226,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003575,0.001625,,227,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.004325,0.0014,,228,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.0043,0.0009,,229,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.000125,0.0,,23,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.006825,0.000525,,230,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003975,0.00055,,231,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.005,0.002775,,232,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.003825,0.0012,,234,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.013875,0.00465,,248,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.00285,0.000575,,235,1,2020-10-27,21:01:03 27 Oct 2020,40000
2020,President,Trump,Biden,,0.002325,0.00225,,236,1,2020-10-27,21:01:03 27 Oct 2020,40000
