election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.001425,0.0,,99,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.00405,0.002575,,264,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.00205,0.001175,,251,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.0025,0.00585,,252,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.002725,0.006225,,253,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.002425,0.00365,,254,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.00295,0.002825,,255,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.00255,0.0022,,256,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001925,0.001975,,257,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.004,0.008325,,258,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.013625,0.005875,,259,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,26,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.010375,0.0017,,260,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.002175,0.001275,,261,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.00135,0.0025,,262,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001875,0.003575,,263,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.006275,0.002975,,265,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.0003,0.0,,25,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.0047,0.001975,,266,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001875,0.001675,,267,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.003425,0.003825,,268,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.0057,0.0057,,269,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,27,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.003825,0.003425,,270,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001675,0.001875,,271,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001975,0.0047,,272,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.002975,0.006275,,273,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.002575,0.00405,,274,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.003575,0.001875,,275,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.0025,0.00135,,276,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,0.001275,0.002175,,277,1,2020-09-08,22:02:02  8 Sep 2020,40000
