election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0016,0.0,,99,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.004125,0.00215,,264,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.001775,0.000675,,251,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.003075,,252,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.002625,0.0031,,253,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.002825,0.002725,,254,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.00245,0.00145,,255,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.003025,0.001825,,256,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.00135,0.001425,,257,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.00485,0.003925,,258,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0147,0.003125,,259,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,26,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0087,0.001275,,260,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.001775,0.001075,,261,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.001625,0.003125,,262,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.002025,0.0043,,263,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.006625,0.002075,,265,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.00025,0.0,,25,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0035,0.00155,,266,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.001375,0.0013,,267,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0019,0.004225,,268,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0044,0.0044,,269,1,2020-10-08,21:25:03  8 Oct 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,27,1,2020-10-08,21:25:03  8 Oct 2020,40000
