election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0012,0.0,,99,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00385,0.00165,,264,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0017,0.00065,,251,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00175,0.005475,,252,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0026,0.00505,,253,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002625,0.0024,,254,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.0012,,255,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0022,0.000825,,256,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001075,0.00145,,257,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.005875,0.00875,,258,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.017225,0.006,,259,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.000125,0.0,,26,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.008275,0.0014,,260,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00135,0.000675,,261,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001075,0.001575,,262,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001425,0.002875,,263,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006775,0.00185,,265,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0001,0.0,,25,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00275,0.001325,,266,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00125,0.001175,,267,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0041,0.0028,,268,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006075,0.006075,,269,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,7.5e-05,0.0,,27,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0028,0.0041,,270,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001175,0.00125,,271,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001325,0.00275,,272,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00185,0.006775,,273,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00165,0.00385,,274,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002875,0.001425,,275,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001575,0.001075,,276,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.000675,0.00135,,277,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0014,0.008275,,278,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00325,0.00055,,250,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006775,0.001825,,249,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.01315,0.0007,,219,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0066,0.00085,,233,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.005325,0.000875,,220,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002575,0.00055,,221,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.003375,0.000825,,222,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.004175,0.0005,,223,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0028,0.000425,,224,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006575,0.00045,,225,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.004725,0.00255,,226,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.003775,0.0011,,227,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00475,0.001225,,228,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006625,0.0006,,229,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,5e-05,0.0,,23,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006175,0.000425,,230,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.003,0.0005,,231,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00665,0.002075,,232,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00365,0.00075,,234,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.01315,0.003475,,248,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002125,0.000475,,235,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002175,0.00205,,236,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0023,0.00145,,237,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002075,0.002025,,238,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002825,0.000525,,239,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,24,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.004675,0.000625,,240,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00395,0.0008,,241,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.002175,0.00365,,242,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.007675,0.0027,,243,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.010175,0.0016,,244,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.004675,0.000725,,245,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.001975,0.0014,,246,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0063,0.001475,,247,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.006,0.017225,,279,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.000125,0.0,,28,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00875,0.005875,,280,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0003,0.00785,,324,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.0011,0.003775,,311,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00255,0.004725,,312,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.00045,0.006575,,313,1,2020-10-31,22:23:03 31 Oct 2020,40000
2020,President,Trump,Biden,,0.000425,0.0028,,314,1,2020-10-31,22:23:03 31 Oct 2020,40000
