election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.001875,0.0,,99,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.003975,0.002725,,264,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00195,0.0008,,251,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002075,0.0039,,252,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.003475,0.004175,,253,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.003275,0.0038,,254,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0027,0.0032,,255,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0026,0.002075,,256,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.001425,0.001575,,257,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.004125,0.006225,,258,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.01225,0.005075,,259,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.000225,0.0,,26,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.009125,0.002,,260,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00175,0.0012,,261,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.001275,0.00235,,262,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002525,0.00335,,263,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.005125,0.00305,,265,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.000325,0.0,,25,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.004925,0.0016,,266,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00145,0.0016,,267,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002775,0.0042,,268,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.005525,0.005525,,269,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.000125,0.0,,27,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0042,0.002775,,270,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0016,0.00145,,271,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0016,0.004925,,272,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00305,0.005125,,273,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002725,0.003975,,274,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00335,0.002525,,275,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00235,0.001275,,276,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0012,0.00175,,277,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002,0.009125,,278,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00315,0.00125,,250,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.008625,0.003,,249,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.01875,0.002775,,219,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0051,0.002,,233,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.009325,0.00205,,220,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.002175,0.002075,,221,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0025,0.002475,,222,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.00345,0.00235,,223,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.003425,0.001075,,224,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.004675,0.001875,,225,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.003325,0.0048,,226,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,0.0016,0.003075,,227,1,2020-09-10,21:47:02 10 Sep 2020,40000
