election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0014,2.5e-05,,99,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0036,0.0027,,264,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003125,0.00145,,251,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.001725,0.00435,,252,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.001925,0.00325,,253,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0025,0.003175,,254,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002725,0.002625,,255,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003975,0.002325,,256,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00165,0.00175,,257,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00315,0.0055,,258,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0121,0.00385,,259,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.000325,0.0,,26,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0085,0.001175,,260,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0027,0.00295,,261,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00145,0.003375,,262,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002425,0.003825,,263,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.004575,0.002225,,265,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00055,0.0,,25,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.004975,0.00175,,266,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002225,0.0016,,267,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.001975,0.005075,,268,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0041,0.0041,,269,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.000175,0.0,,27,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.005075,0.001975,,270,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0016,0.002225,,271,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00175,0.004975,,272,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002225,0.004575,,273,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0027,0.0036,,274,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003825,0.002425,,275,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003375,0.00145,,276,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00295,0.0027,,277,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.001175,0.0085,,278,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0031,0.00115,,250,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003725,0.0028,,249,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.019175,0.001875,,219,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002125,0.001825,,233,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00905,0.002375,,220,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002025,0.002325,,221,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0025,0.00265,,222,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003075,0.002625,,223,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00285,0.0012,,224,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00395,0.0019,,225,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003175,0.0061,,226,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.001225,0.0032,,227,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00145,0.004375,,228,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00465,0.002325,,229,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.000325,5e-05,,23,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.01305,0.001725,,230,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00595,0.001625,,231,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00175,0.008325,,232,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.003325,0.004475,,234,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.004825,0.004825,,248,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002825,0.0015,,235,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00325,0.00275,,236,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0021,0.002375,,237,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0018,0.00535,,238,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002375,0.00225,,239,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,24,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.005675,0.00135,,240,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.006025,0.001225,,241,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002375,0.0055,,242,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002775,0.004575,,243,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.004475,0.003725,,244,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00375,0.00305,,245,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.004,0.002125,,246,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.002425,0.0019,,247,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.00385,0.0121,,279,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0003,0.0,,28,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0055,0.00315,,280,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0017,0.00335,,324,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0032,0.001225,,311,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0061,0.003175,,312,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,0.0019,0.00395,,313,1,2020-08-30,20:23:02 30 Aug 2020,40000
