election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.001575,0.0,,99,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0048,0.00265,,264,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0019,0.000775,,251,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00235,0.00395,,252,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.003075,0.004125,,253,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.003,0.00285,,254,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.002925,0.002525,,255,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.002175,0.0021,,256,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.001325,0.001975,,257,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.007275,0.004675,,258,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.017475,0.003775,,259,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00015,0.0,,26,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.009425,0.001225,,260,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0015,0.0011,,261,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.001425,0.003375,,262,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00255,0.004225,,263,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00715,0.0024,,265,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0003,0.0,,25,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.003375,0.0016,,266,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.001325,0.001475,,267,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.002225,0.004675,,268,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00515,0.00515,,269,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,5e-05,0.0,,27,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.004675,0.002225,,270,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.001475,0.001325,,271,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0016,0.003375,,272,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0024,0.00715,,273,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.00265,0.0048,,274,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.004225,0.00255,,275,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.003375,0.001425,,276,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.0011,0.0015,,277,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.001225,0.009425,,278,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.003325,0.000875,,250,1,2020-10-05,23:45:04  5 Oct 2020,40000
2020,President,Trump,Biden,,0.005525,0.0027,,249,1,2020-10-05,23:45:04  5 Oct 2020,40000
