election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0016,0.0,,99,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0041,0.002375,,264,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0022,0.00125,,251,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002075,0.0061,,252,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00235,0.004675,,253,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00295,0.0041,,254,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00265,0.0029,,255,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003275,0.002225,,256,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.001625,0.00255,,257,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004025,0.00765,,258,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.014875,0.005725,,259,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.000325,0.0,,26,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0102,0.001625,,260,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0023,0.00175,,261,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.001575,0.00295,,262,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.001825,0.003875,,263,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0056,0.003125,,265,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0003,0.0,,25,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004425,0.002425,,266,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00185,0.002025,,267,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0026,0.004125,,268,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00485,0.00485,,269,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0002,0.0,,27,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004125,0.0026,,270,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002025,0.00185,,271,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002425,0.004425,,272,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003125,0.0056,,273,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002375,0.0041,,274,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003875,0.001825,,275,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00295,0.001575,,276,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00175,0.0023,,277,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.001625,0.0102,,278,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003775,0.001075,,250,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.007525,0.0022,,249,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.018775,0.00215,,219,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004575,0.002275,,233,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.008825,0.002575,,220,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002425,0.00185,,221,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002175,0.003025,,222,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002225,0.002125,,223,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003625,0.0012,,224,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.0045,0.001175,,225,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.003075,0.0058,,226,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00155,0.003825,,227,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.001675,0.0033,,228,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00295,0.00185,,229,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00035,0.0,,23,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.00765,0.001675,,230,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004275,0.00205,,231,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.002375,0.005725,,232,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.004,0.00345,,234,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,0.01015,0.005725,,248,1,2020-09-07,21:01:02  7 Sep 2020,40000
