election_cycle,race_type,name_incumbent,name_challenger,name_third,votes_ec_prob_incumbent,votes_ec_prob_challenger,votes_ec_prob_third,votes_ec_total,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,0.0013,5e-05,,99,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0046,0.0026,,264,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.00215,0.000875,,251,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.002875,0.004225,,252,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.003825,0.004525,,253,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.00245,0.003225,,254,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0027,0.003325,,255,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0026,0.002425,,256,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0014,0.0018,,257,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0045,0.004975,,258,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.011625,0.0045,,259,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.00045,0.0,,26,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.00785,0.002,,260,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0022,0.0015,,261,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.001575,0.00265,,262,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.003,0.003225,,263,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.006325,0.0037,,265,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.000425,0.0,,25,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.004925,0.002075,,266,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.001575,0.00105,,267,1,2020-09-12,19:00:04 12 Sep 2020,40000
2020,President,Trump,Biden,,0.0028,0.003625,,268,1,2020-09-12,19:00:04 12 Sep 2020,40000
