date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-09-20,2020-09-15,2020-09-17,Trump,Ipsos,B-,,0.56280374,0.56280374,False,a,D,494.0,10.0,89.0,10.356584,87.973258,09:05:08 20 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_18_2020.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,YouGov,B,,0.4077664,0.4077664,False,a,D,550.0,10.0,88.0,8.770607,90.252346,09:05:08 20 Sep 2020,https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,YouGov,B,,0.30872596,0.30872596,False,a,I,401.0,41.0,51.0,40.247684,56.060394,09:05:11 20 Sep 2020,https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,Ipsos,B-,,0.56789533,0.56789533,False,a,R,469.0,78.0,18.0,78.64203,16.991191,09:05:13 20 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_18_2020.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,YouGov,B,,0.36571927,0.36571927,False,a,R,395.0,80.0,20.0,79.627945,20.899532,09:05:13 20 Sep 2020,https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,YouGov,B,,0.52653472,0.52653472,False,a,all,1539.0,39.0,55.0,39.357618,57.064591,09:05:17 20 Sep 2020,https://docs.cdn.yougov.com/4r3essc4sq/20200918_yahoo_coronavirus_tabs.pdf
2020-09-20,2020-09-15,2020-09-17,Trump,Ipsos,B-,,0.4901683,0.4901683,False,a,all,1288.0,40.0,55.0,40.889368,54.43385,09:05:17 20 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_18_2020.pdf
2020-09-20,2020-09-13,2020-09-16,Trump,NBC News/The Wall Street Journal,A-,,1.6149073,1.5516606,False,rv,all,1000.0,40.0,57.0,40.03423,56.452159,09:05:17 20 Sep 2020,https://pos.org/wp-content/uploads/2020/09/200625-NBCWSJ-September-Poll.pdf
2020-09-20,2020-09-13,2020-09-15,Trump,YouGov,B,,0.37285207,0.34039978,False,a,D,540.0,10.0,86.0,8.770607,88.252346,09:05:08 20 Sep 2020,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf
2020-09-20,2020-09-15,2020-09-15,Trump,Data for Progress,B-,,0.56563257,0.54295886,False,a,D,387.0,6.64,91.41,5.7925695,92.688465,09:05:08 20 Sep 2020,https://docs.google.com/spreadsheets/d/1pl2c_Zzxf00T3_5uba-8BdnCCCEGqtQ10kFQCc0Uo-U/edit
2020-09-20,2020-09-13,2020-09-15,Trump,YouGov,B,,0.42831485,0.39093194,False,a,I,602.0,36.0,49.0,35.247684,54.060394,09:05:11 20 Sep 2020,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf
2020-09-20,2020-09-13,2020-09-15,Trump,YouGov,B,,0.30294798,0.27688586,False,a,R,348.0,84.0,12.0,83.627945,12.899532,09:05:13 20 Sep 2020,https://docs.cdn.yougov.com/t0hi1tcqs5/econTabReport.pdf
2020-09-20,2020-09-15,2020-09-15,Trump,Data for Progress,B-,,0.60230244,0.57813525,False,a,R,425.0,81.57,15.06,81.689919,14.84931,09:05:13 20 Sep 2020,https://docs.google.com/spreadsheets/d/1pl2c_Zzxf00T3_5uba-8BdnCCCEGqtQ10kFQCc0Uo-U/edit
2020-09-20,2020-09-11,2020-09-15,Trump,Ipsos,B-,,0.45900219,0.39834023,False,a,all,1358.0,39.0,58.0,39.889368,57.43385,09:05:17 20 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_16_2020.pdf
