date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2022-02-25,2022-02-19,2022-02-23,Biden,Echelon Insights,B/C,,0.69497898,0.64361809,False,rv,D,429.0,85.0,12.0,84.131305,13.067482,12:26:07 25 Feb 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/February-Omnibus-External-Crosstabs.pdf
2022-02-25,2022-02-23,2022-02-23,Biden,Redfield & Wilton Strategies,B/C,,0.68606629,0.68606629,False,rv,D,562.0,75.0,9.0,78.92896,10.556286,12:26:07 25 Feb 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022
2022-02-25,2022-02-19,2022-02-23,Biden,Echelon Insights,B/C,,0.41329529,0.38287308,False,rv,I,219.0,40.0,51.0,39.847132,51.023634,12:26:10 25 Feb 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/February-Omnibus-External-Crosstabs.pdf
2022-02-25,2022-02-23,2022-02-23,Biden,Redfield & Wilton Strategies,B/C,,0.51473102,0.51473102,False,rv,I,346.0,31.0,30.0,35.338683,37.078881,12:26:10 25 Feb 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022
2022-02-25,2022-02-19,2022-02-23,Biden,Echelon Insights,B/C,,0.66015722,0.6114414,False,rv,R,398.0,22.0,75.0,21.495941,75.606054,12:26:14 25 Feb 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/February-Omnibus-External-Crosstabs.pdf
2022-02-25,2022-02-23,2022-02-23,Biden,Redfield & Wilton Strategies,B/C,,0.63633925,0.63633925,False,rv,R,496.0,25.0,62.0,23.354435,69.698181,12:26:14 25 Feb 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022
2022-02-25,2022-02-19,2022-02-23,Biden,Echelon Insights,B/C,,1.2125038,1.1221561,False,rv,all,1078.0,51.0,44.0,50.118161,44.632031,12:26:18 25 Feb 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/February-Omnibus-External-Crosstabs.pdf
2022-02-25,2022-02-23,2022-02-23,Biden,Redfield & Wilton Strategies,B/C,,1.0335215,1.0335215,False,rv,all,1500.0,45.0,32.0,46.604687,38.372573,12:26:18 25 Feb 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-23-february-2022
2022-02-25,2022-02-19,2022-02-22,Biden,YouGov,B+,,0.75610503,0.69769383,False,a,D,546.0,77.0,15.0,79.733638,14.680399,12:26:07 25 Feb 2022,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,Fox News/Beacon Research/Shaw & Co. Research,A,,0.81671885,0.75685414,False,rv,D,400.4,82.0,17.0,82.015393,16.42712,12:26:07 25 Feb 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/February-19-22-2022_Cross-Tabs_February-24-Release.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,YouGov,B+,,0.64534178,0.59564357,False,a,I,437.0,33.0,57.0,39.03007,53.899762,12:26:10 25 Feb 2022,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,Fox News/Beacon Research/Shaw & Co. Research,A,,0.4116365,0.38151609,False,rv,I,190.19,42.0,51.0,42.179395,49.739668,12:26:10 25 Feb 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/February-19-22-2022_Cross-Tabs_February-24-Release.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,YouGov,B+,,0.57491759,0.53095862,False,a,R,369.0,13.0,82.0,16.976928,79.775017,12:26:14 25 Feb 2022,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,Fox News/Beacon Research/Shaw & Co. Research,A,,0.835203,0.77398924,False,rv,R,410.41,15.0,83.0,14.432689,83.540387,12:26:14 25 Feb 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/February-19-22-2022_Cross-Tabs_February-24-Release.pdf
2022-02-25,2022-02-19,2022-02-22,Biden,Fox News/Beacon Research/Shaw & Co. Research,A,,1.7542174,1.6251377,False,rv,all,1001.0,47.0,51.0,46.484761,49.551063,12:26:18 25 Feb 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/02/February-19-22-2022_Cross-Tabs_February-24-Release.pdf
