date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2022-05-31,2022-05-21,2022-05-24,Biden,YouGov,B+,,0.58353286,0.58353286,False,a,D,509.0,78.0,17.0,80.903506,16.676905,00:06:18 31 May 2022,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf
2022-05-31,2022-05-21,2022-05-24,Biden,YouGov,B+,,0.52796633,0.52796633,False,a,I,410.0,35.0,51.0,41.182398,48.000715,00:06:23 31 May 2022,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf
2022-05-31,2022-05-21,2022-05-24,Biden,YouGov,B+,,0.54613774,0.54613774,False,a,R,418.0,17.0,76.0,20.483676,74.354019,00:06:29 31 May 2022,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf
2022-05-31,2022-05-21,2022-05-24,Biden,YouGov,B+,,0.92241831,0.92241831,False,a,all,1500.0,44.0,44.0,48.706093,42.858121,00:06:35 31 May 2022,https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf
2022-05-31,2022-05-20,2022-05-23,Biden,Echelon Insights,B/C,,0.65680498,0.63297273,False,lv,D,409.0,89.0,8.0,87.956457,9.2584363,00:06:18 31 May 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/May-2022-Omnibus-Crosstabs.pdf
2022-05-31,2022-05-20,2022-05-23,Biden,Echelon Insights,B/C,,0.33445053,0.32227744,False,lv,I,179.0,50.0,41.0,49.527655,41.66311,00:06:23 31 May 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/May-2022-Omnibus-Crosstabs.pdf
2022-05-31,2022-05-20,2022-05-23,Biden,Echelon Insights,B/C,,0.64223918,0.61893217,False,lv,R,397.0,21.0,74.0,20.511704,74.708264,00:06:29 31 May 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/May-2022-Omnibus-Crosstabs.pdf
2022-05-31,2022-05-19,2022-05-23,Biden,Global Strategy Group/GBAO/Navigator Research,B/C,,0.90740826,0.83266908,False,rv,all,998.0,49.0,47.0,47.856814,46.062905,00:06:35 31 May 2022,https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Update-05.27.2022.pdf
2022-05-31,2022-05-20,2022-05-23,Biden,Echelon Insights,B/C,,1.1934629,1.1463039,False,lv,all,1020.0,54.0,40.0,53.034807,40.747507,00:06:35 31 May 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/May-2022-Omnibus-Crosstabs.pdf
2022-05-31,2022-05-19,2022-05-22,Biden,YouGov,B+,,0.668435,0.6182886,False,a,D,607.0,75.0,20.0,77.903506,19.676905,00:06:18 31 May 2022,https://www.scribd.com/document/575467042/Poll-61-of-Trump-voters-agree-with-conspiracy-theory-that-inspired-Buffalo-shooter
2022-05-31,2022-05-19,2022-05-22,Biden,YouGov,B+,,0.52579026,0.48643998,False,a,I,423.0,40.0,52.0,46.182398,49.000715,00:06:23 31 May 2022,https://www.scribd.com/document/575467042/Poll-61-of-Trump-voters-agree-with-conspiracy-theory-that-inspired-Buffalo-shooter
2022-05-31,2022-05-19,2022-05-22,Biden,YouGov,B+,,0.5067836,0.46897667,False,a,R,401.0,22.0,74.0,25.483676,72.354019,00:06:29 31 May 2022,https://www.scribd.com/document/575467042/Poll-61-of-Trump-voters-agree-with-conspiracy-theory-that-inspired-Buffalo-shooter
2022-05-31,2022-05-19,2022-05-22,Biden,YouGov,B+,,0.91245958,0.83411532,False,a,all,1573.0,47.0,46.0,51.706093,44.858121,00:06:35 31 May 2022,https://www.scribd.com/document/575467042/Poll-61-of-Trump-voters-agree-with-conspiracy-theory-that-inspired-Buffalo-shooter
2022-05-31,2022-05-17,2022-05-20,Biden,American Research Group,C+,,0.54163745,0.46368749,False,a,D,341.0,73.0,18.0,71.618656,19.674974,00:06:18 31 May 2022,https://americanresearchgroup.com/economy/
2022-05-31,2022-05-17,2022-05-20,Biden,American Research Group,C+,,0.5561094,0.47606786,False,a,I,354.0,35.0,57.0,34.783609,56.676311,00:06:23 31 May 2022,https://americanresearchgroup.com/economy/
2022-05-31,2022-05-17,2022-05-20,Biden,American Research Group,C+,,0.49066203,0.42010157,False,a,R,297.0,12.0,84.0,16.063796,81.1132,00:06:29 31 May 2022,https://americanresearchgroup.com/economy/
2022-05-31,2022-05-17,2022-05-20,Biden,American Research Group,C+,,1.0410142,0.87502193,False,a,all,1100.0,41.0,52.0,40.951045,51.253292,00:06:35 31 May 2022,https://americanresearchgroup.com/economy/
2022-05-31,2022-05-18,2022-05-19,Biden,Harris Poll,B+,,1.0963036,0.93807098,False,rv,D,709.0,83.0,14.0,84.389748,12.386197,00:06:18 31 May 2022,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf
2022-05-31,2022-05-18,2022-05-19,Biden,Harris Poll,B+,,0.81557178,0.69835231,False,rv,I,469.0,46.0,47.0,44.161524,47.841552,00:06:23 31 May 2022,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf
2022-05-31,2022-05-18,2022-05-19,Biden,Harris Poll,B+,,1.1097046,0.94960688,False,rv,R,720.0,26.0,70.0,22.598545,72.578128,00:06:29 31 May 2022,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf
2022-05-31,2022-05-18,2022-05-19,Biden,Harris Poll,B+,,1.9538183,1.6422339,False,rv,all,1963.0,52.0,43.0,50.215795,42.949576,00:06:35 31 May 2022,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf
2022-05-31,2022-05-15,2022-05-17,Biden,YouGov,B+,,0.56497057,0.41644646,False,a,D,551.0,80.0,14.0,82.903506,13.676905,00:06:18 31 May 2022,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf
2022-05-31,2022-05-17,2022-05-17,Biden,Redfield & Wilton Strategies,B/C,,0.69892271,0.5442076,False,rv,D,590.0,76.0,9.0,80.341727,10.794153,00:06:18 31 May 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022
2022-05-31,2022-05-15,2022-05-17,Biden,YouGov,B+,,0.47215199,0.34831502,False,a,I,408.0,36.0,46.0,42.182398,43.000715,00:06:23 31 May 2022,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf
2022-05-31,2022-05-17,2022-05-17,Biden,Redfield & Wilton Strategies,B/C,,0.4895451,0.38239314,False,rv,I,324.0,32.0,36.0,37.287019,43.069739,00:06:23 31 May 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022
2022-05-31,2022-05-15,2022-05-17,Biden,YouGov,B+,,0.48203414,0.3559816,False,a,R,407.0,17.0,76.0,20.483676,74.354019,00:06:29 31 May 2022,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf
2022-05-31,2022-05-17,2022-05-17,Biden,Redfield & Wilton Strategies,B/C,,0.62818554,0.48931578,False,rv,R,492.0,24.0,59.0,22.19043,67.208629,00:06:29 31 May 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022/?utm_source=rss&utm_medium=rss&utm_campaign=joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022
