date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2022-08-14,2022-08-07,2022-08-09,Biden,YouGov,B+,,0.76706332,0.76706332,False,a,D,503.0,79.0,13.0,81.941934,12.652895,23:27:08 14 Aug 2022,https://docs.cdn.yougov.com/33oc20o9t6/econTabReport.pdf
2022-08-14,2022-08-07,2022-08-09,Biden,YouGov,B+,,0.82100745,0.82100745,False,a,I,539.0,32.0,53.0,38.12771,50.079316,23:27:11 14 Aug 2022,https://docs.cdn.yougov.com/33oc20o9t6/econTabReport.pdf
2022-08-14,2022-08-07,2022-08-09,Biden,YouGov,B+,,0.63251138,0.63251138,False,a,R,382.0,16.0,74.0,19.321529,72.554863,23:27:14 14 Aug 2022,https://docs.cdn.yougov.com/33oc20o9t6/econTabReport.pdf
2022-08-14,2022-08-07,2022-08-09,Biden,YouGov,B+,,1.4108846,1.4108846,False,a,all,1500.0,43.0,45.0,47.566118,43.950162,23:27:17 14 Aug 2022,https://docs.cdn.yougov.com/33oc20o9t6/econTabReport.pdf
2022-08-14,2022-08-05,2022-08-07,Biden,Morning Consult,B,,0.88659064,0.83474262,False,rv,D,751.0,83.0,14.0,84.981069,12.927782,23:27:08 14 Aug 2022,https://assets.morningconsult.com/wp-uploads/2022/08/09170742/2208040_crosstabs_POLITICO_RVs_v1_8-10-22HD.pdf
2022-08-14,2022-08-05,2022-08-07,Biden,Morning Consult,B,,0.74946726,0.70576605,False,rv,I,558.0,41.0,48.0,42.669644,48.148699,23:27:11 14 Aug 2022,https://assets.morningconsult.com/wp-uploads/2022/08/09170742/2208040_crosstabs_POLITICO_RVs_v1_8-10-22HD.pdf
2022-08-14,2022-08-05,2022-08-07,Biden,Morning Consult,B,,0.85150228,0.801746,False,rv,R,696.0,17.0,78.0,17.127699,78.311865,23:27:14 14 Aug 2022,https://assets.morningconsult.com/wp-uploads/2022/08/09170742/2208040_crosstabs_POLITICO_RVs_v1_8-10-22HD.pdf
2022-08-14,2022-08-05,2022-08-07,Biden,Morning Consult,B,,1.3206091,1.2325416,False,rv,all,2005.0,49.0,46.0,49.230913,45.034201,23:27:17 14 Aug 2022,https://assets.morningconsult.com/wp-uploads/2022/08/09170742/2208040_crosstabs_POLITICO_RVs_v1_8-10-22HD.pdf
2022-08-14,2022-08-05,2022-08-06,Biden,Ipsos,B-,,0.97067162,0.90876616,False,a,all,665.0,56.0,44.0,52.963066,44.867179,23:27:17 14 Aug 2022,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-08/Topline%20ABC_Ipsos%20Poll%20August%206%202022%20.pdf
2022-08-14,2022-08-02,2022-08-04,Biden,TIPP,A+,,2.3707199,1.9889157,False,a,all,1335.0,42.0,37.0,45.197085,42.298265,23:27:17 14 Aug 2022,https://www.dataforprogress.org/blog/2022/8/8/voters-want-increased-gun-safety-and-community-violence-intervention
2022-08-14,2022-07-28,2022-08-01,Biden,YouGov,B+,,0.70549898,0.52052537,False,a,D,507.0,81.0,13.0,83.941934,12.652895,23:27:08 14 Aug 2022,https://www.scribd.com/document/585238163/Yahoo-News-Survey-20220801-July-28-August-1-2022-1-557-U-S-Adults#fullscreen
2022-08-14,2022-07-28,2022-08-01,Biden,Global Strategy Group/GBAO/Navigator Research,B/C,,0.55471566,0.40927968,False,rv,D,422.94,83.0,14.0,82.717392,13.926086,23:27:08 14 Aug 2022,https://navigatorresearch.org/wp-content/uploads/2022/08/Navigator-Toplines-08.01.2022.pdf
2022-08-14,2022-07-28,2022-08-01,Biden,Global Strategy Group/GBAO/Navigator Research,B/C,,0.35178106,0.25995209,False,rv,I,211.47,45.0,50.0,47.723506,49.092635,23:27:11 14 Aug 2022,https://navigatorresearch.org/wp-content/uploads/2022/08/Navigator-Toplines-08.01.2022.pdf
2022-08-14,2022-07-28,2022-08-01,Biden,YouGov,B+,,0.64659373,0.47724523,False,a,I,461.0,40.0,49.0,46.12771,46.079316,23:27:11 14 Aug 2022,https://www.scribd.com/document/585238163/Yahoo-News-Survey-20220801-July-28-August-1-2022-1-557-U-S-Adults#fullscreen
2022-08-14,2022-07-28,2022-08-01,Biden,YouGov,B+,,0.57728872,0.42621949,False,a,R,377.0,17.0,77.0,20.321529,75.554863,23:27:14 14 Aug 2022,https://www.scribd.com/document/585238163/Yahoo-News-Survey-20220801-July-28-August-1-2022-1-557-U-S-Adults#fullscreen
2022-08-14,2022-07-28,2022-08-01,Biden,Global Strategy Group/GBAO/Navigator Research,B/C,,0.51595684,0.38080682,False,rv,R,372.59,17.0,80.0,17.679485,78.705369,23:27:14 14 Aug 2022,https://navigatorresearch.org/wp-content/uploads/2022/08/Navigator-Toplines-08.01.2022.pdf
2022-08-14,2022-07-28,2022-08-01,Biden,YouGov,B+,,1.2522848,0.87748555,False,a,all,1557.0,46.0,44.0,50.566118,42.950162,23:27:17 14 Aug 2022,https://www.scribd.com/document/585238163/Yahoo-News-Survey-20220801-July-28-August-1-2022-1-557-U-S-Adults#fullscreen
2022-08-14,2022-07-28,2022-08-01,Biden,Global Strategy Group/GBAO/Navigator Research,B/C,,0.84316107,0.59221549,False,rv,all,1007.0,51.0,46.0,49.733532,44.966619,23:27:17 14 Aug 2022,https://navigatorresearch.org/wp-content/uploads/2022/08/Navigator-Toplines-08.01.2022.pdf
2022-08-14,2022-07-29,2022-07-29,Biden,Redfield & Wilton Strategies,B/C,,1.055637,0.70750105,False,rv,all,1500.0,43.0,32.0,45.433209,38.585927,23:27:17 14 Aug 2022,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-july-2022/
2022-08-14,2022-07-27,2022-07-28,Biden,Harris Poll,B+,,1.0988312,0.74945253,False,rv,D,697.0,79.0,18.0,80.513006,16.286805,23:27:08 14 Aug 2022,https://harvardharrispoll.com/wp-content/uploads/2022/08/HHP_July2022_Crosstabs.pdf
2022-08-14,2022-07-27,2022-07-28,Biden,Harris Poll,B+,,0.79479741,0.54245581,False,rv,I,448.0,40.0,51.0,38.501661,51.574761,23:27:11 14 Aug 2022,https://harvardharrispoll.com/wp-content/uploads/2022/08/HHP_July2022_Crosstabs.pdf
2022-08-14,2022-07-27,2022-07-28,Biden,Harris Poll,B+,,1.0789644,0.73592537,False,rv,R,679.0,23.0,74.0,19.621188,76.507813,23:27:14 14 Aug 2022,https://harvardharrispoll.com/wp-content/uploads/2022/08/HHP_July2022_Crosstabs.pdf
2022-08-14,2022-07-27,2022-07-28,Biden,Harris Poll,B+,,1.9423767,1.251604,False,rv,all,1885.0,48.0,47.0,46.374127,46.676838,23:27:17 14 Aug 2022,https://harvardharrispoll.com/wp-content/uploads/2022/08/HHP_July2022_Crosstabs.pdf
2022-08-14,2022-07-22,2022-07-24,Biden,Morning Consult,B,,0.7472156,0.39783609,False,rv,D,734.0,79.0,15.0,80.981069,13.927782,23:27:08 14 Aug 2022,https://assets.morningconsult.com/wp-uploads/2022/07/26150218/2207127_crosstabs_POLITICO_RVs_v1_07-27-22_SH.pdf
