date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-09-10,2020-09-03,2020-09-08,Trump,Monmouth University,A+,,0.54103335,0.52001454,False,a,D,238.0,5.0,89.0,5.8791445,88.709107,13:05:07 10 Sep 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_090920.pdf/
2020-09-10,2020-09-06,2020-09-08,Trump,YouGov,B,,0.40904783,0.40904783,False,a,D,510.0,11.0,84.0,9.7831116,86.222967,13:05:07 10 Sep 2020,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf
2020-09-10,2020-09-03,2020-09-08,Trump,Monmouth University,A+,,0.8174067,0.78564636,False,a,I,361.0,34.0,57.0,33.787643,57.2877,13:05:10 10 Sep 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_090920.pdf/
2020-09-10,2020-09-06,2020-09-08,Trump,YouGov,B,,0.47146756,0.47146756,False,a,I,611.0,33.0,51.0,32.380265,55.955443,13:05:10 10 Sep 2020,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf
2020-09-10,2020-09-03,2020-09-08,Trump,Monmouth University,A+,,0.59293474,0.56989983,False,a,R,261.0,77.0,18.0,76.105736,19.298775,13:05:12 10 Sep 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_090920.pdf/
2020-09-10,2020-09-06,2020-09-08,Trump,YouGov,B,,0.36127557,0.36127557,False,a,R,370.0,82.0,14.0,81.600422,14.963601,13:05:12 10 Sep 2020,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf
2020-09-10,2020-09-03,2020-09-08,Trump,Ipsos,B-,,0.54382936,0.51913559,False,a,all,1337.0,38.0,57.0,38.835414,56.523799,13:05:15 10 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_09_2020_.pdf
2020-09-10,2020-09-03,2020-09-08,Trump,Monmouth University,A+,,1.9304989,1.8554254,False,a,all,867.0,37.0,56.0,37.103084,56.271265,13:05:15 10 Sep 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_090920.pdf/
2020-09-10,2020-09-06,2020-09-08,Trump,YouGov,B,,0.57584361,0.57584361,False,a,all,1500.0,40.0,52.0,40.289319,54.046502,13:05:15 10 Sep 2020,https://docs.cdn.yougov.com/8nwf5tw7g2/econTabReport.pdf
2020-09-10,2020-08-31,2020-09-06,Trump,SurveyMonkey,D-,,0.26949452,0.22093946,False,a,D,16297.0,7.0,93.0,6.9451969,91.566914,13:05:07 10 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept6/
2020-09-10,2020-09-02,2020-09-06,Trump,Morning Consult,B/C,,0.32157687,0.27914601,False,a,D,749.0,10.0,85.0,9.0709776,88.294751,13:05:07 10 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-10,2020-08-31,2020-09-06,Trump,SurveyMonkey,D-,,0.25452186,0.20850525,False,a,I,4752.0,32.0,66.0,31.743425,63.477611,13:05:10 10 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept6/
2020-09-10,2020-09-02,2020-09-06,Trump,Morning Consult,B/C,,0.38298973,0.33308036,False,a,I,779.0,30.0,57.0,32.077411,59.123925,13:05:10 10 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-10,2020-08-31,2020-09-06,Trump,SurveyMonkey,D-,,0.26703727,0.21888795,False,a,R,13898.0,88.0,11.0,84.14832,13.475489,13:05:12 10 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept6/
2020-09-10,2020-09-02,2020-09-06,Trump,Morning Consult,B/C,,0.32840413,0.28522057,False,a,R,672.0,80.0,15.0,81.568154,14.544443,13:05:12 10 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-10,2020-08-31,2020-09-06,Trump,SurveyMonkey,D-,,0.26807781,0.21968919,False,a,all,35847.0,44.0,54.0,40.766112,55.711396,13:05:15 10 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept6/
2020-09-10,2020-09-02,2020-09-06,Trump,Morning Consult,B/C,,0.40328126,0.34934272,False,a,all,2200.0,38.0,53.0,38.728873,54.586551,13:05:15 10 Sep 2020,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-09-10,2020-09-04,2020-09-06,Trump,Change Research,C-,,0.67321206,0.61510392,False,lv,all,1902.0,43.0,57.0,42.515712,54.682351,13:05:15 10 Sep 2020,https://changeresearch.com/post/states-of-play-battleground-wave-13/
2020-09-10,2020-08-28,2020-09-03,Trump,Kaiser Family Foundation,,,0.74327933,0.54115957,False,a,D,371.0,10.0,89.0,9.6163693,89.145819,13:05:07 10 Sep 2020,https://www.kff.org/coronavirus-covid-19/report/kff-health-tracking-poll-september-2020
2020-09-10,2020-08-28,2020-09-03,Trump,Kaiser Family Foundation,,,0.81753756,0.59521964,False,a,I,414.0,39.0,58.0,36.873535,59.019978,13:05:10 10 Sep 2020,https://www.kff.org/coronavirus-covid-19/report/kff-health-tracking-poll-september-2020
2020-09-10,2020-08-28,2020-09-03,Trump,Kaiser Family Foundation,,,0.63234126,0.46039669,False,a,R,309.0,91.0,9.0,90.088002,9.5931564,13:05:12 10 Sep 2020,https://www.kff.org/coronavirus-covid-19/report/kff-health-tracking-poll-september-2020
2020-09-10,2020-08-28,2020-09-03,Trump,Kaiser Family Foundation,,,1.8750344,1.3647902,False,a,all,1199.0,43.0,55.0,42.488267,54.853849,13:05:15 10 Sep 2020,https://www.kff.org/coronavirus-covid-19/report/kff-health-tracking-poll-september-2020
