date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2022-03-27,2022-03-19,2022-03-22,Biden,YouGov,B+,,0.60074337,0.60074337,False,a,D,473.0,79.0,13.0,81.804363,12.745776,13:00:08 27 Mar 2022,https://docs.cdn.yougov.com/l8ynsbxwgl/econTabReport.pdf
2022-03-27,2022-03-19,2022-03-22,Biden,YouGov,B+,,0.62707412,0.62707412,False,a,I,479.0,41.0,49.0,47.176277,45.900626,13:00:10 27 Mar 2022,https://docs.cdn.yougov.com/l8ynsbxwgl/econTabReport.pdf
2022-03-27,2022-03-19,2022-03-22,Biden,YouGov,B+,,0.56354713,0.56354713,False,a,R,403.0,17.0,78.0,21.000267,75.83656,13:00:13 27 Mar 2022,https://docs.cdn.yougov.com/l8ynsbxwgl/econTabReport.pdf
2022-03-27,2022-03-18,2022-03-22,Biden,Hart Research Associates/Public Opinion Strategies,B+,,1.4509205,1.3945777,False,a,all,1000.0,51.0,46.0,50.664835,45.346142,13:00:15 27 Mar 2022,https://www.documentcloud.org/documents/21554083-nbc-news-march-poll
2022-03-27,2022-03-19,2022-03-22,Biden,YouGov,B+,,1.0210811,1.0210811,False,a,all,1500.0,45.0,44.0,49.860881,42.737382,13:00:15 27 Mar 2022,https://docs.cdn.yougov.com/l8ynsbxwgl/econTabReport.pdf
2022-03-27,2022-03-17,2022-03-21,Biden,AP-NORC,,,0.88220504,0.81368877,False,a,D,508.54,81.0,18.0,80.235597,17.977598,13:00:08 27 Mar 2022,https://apnorc.org/projects/americans-dont-think-biden-is-being-tough-enough-on-russia/
2022-03-27,2022-03-18,2022-03-21,Biden,Beacon Research/Shaw & Company,A,,0.81152201,0.77979492,False,rv,D,401.6,83.0,17.0,83.083713,16.315688,13:00:08 27 Mar 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/03/Fox_March-18-21-2022_National_Cross-Tabs_March-23-Release.pdf
2022-03-27,2022-03-18,2022-03-21,Biden,Morning Consult,B,,0.87626935,0.8400734,False,rv,D,741.0,82.0,14.0,83.854653,12.960597,13:00:08 27 Mar 2022,https://www.politico.com/f/?id=0000017f-b51b-d9e9-a57f-b59b851f0000
2022-03-27,2022-03-18,2022-03-21,Biden,Echelon Insights,B/C,,0.66678508,0.64043617,False,lv,D,414.0,86.0,12.0,85.130317,13.067291,13:00:08 27 Mar 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/March-Omnibus-External-Crosstabs.pdf
2022-03-27,2022-03-17,2022-03-21,Biden,AP-NORC,,,0.33737504,0.31117287,False,a,I,162.3,40.0,54.0,39.615399,52.87458,13:00:10 27 Mar 2022,https://apnorc.org/projects/americans-dont-think-biden-is-being-tough-enough-on-russia/
2022-03-27,2022-03-18,2022-03-21,Biden,Morning Consult,B,,0.73809108,0.70803477,False,rv,I,535.0,47.0,45.0,48.808477,45.032426,13:00:10 27 Mar 2022,https://www.politico.com/f/?id=0000017f-b51b-d9e9-a57f-b59b851f0000
2022-03-27,2022-03-18,2022-03-21,Biden,Beacon Research/Shaw & Company,A,,0.41095442,0.3949412,False,rv,I,190.76,42.0,56.0,42.553793,54.427858,13:00:10 27 Mar 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/03/Fox_March-18-21-2022_National_Cross-Tabs_March-23-Release.pdf
2022-03-27,2022-03-18,2022-03-21,Biden,Echelon Insights,B/C,,0.38795448,0.37272967,False,lv,I,205.0,46.0,47.0,46.092373,46.979054,13:00:10 27 Mar 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/March-Omnibus-External-Crosstabs.pdf
2022-03-27,2022-03-17,2022-03-21,Biden,AP-NORC,,,0.74808355,0.6899838,False,a,R,411.16,22.0,77.0,17.78582,79.109981,13:00:13 27 Mar 2022,https://apnorc.org/projects/americans-dont-think-biden-is-being-tough-enough-on-russia/
2022-03-27,2022-03-18,2022-03-21,Biden,Morning Consult,B,,0.88614,0.849778,False,rv,R,729.0,16.0,80.0,15.813191,80.634748,13:00:13 27 Mar 2022,https://www.politico.com/f/?id=0000017f-b51b-d9e9-a57f-b59b851f0000
2022-03-27,2022-03-18,2022-03-21,Biden,Beacon Research/Shaw & Company,A,,0.81116708,0.77944863,False,rv,R,401.6,22.0,75.0,21.491243,75.503095,13:00:13 27 Mar 2022,https://static.foxnews.com/foxnews.com/content/uploads/2022/03/Fox_March-18-21-2022_National_Cross-Tabs_March-23-Release.pdf
2022-03-27,2022-03-18,2022-03-21,Biden,Echelon Insights,B/C,,0.64198008,0.61663608,False,lv,R,392.0,21.0,76.0,20.612093,76.504128,13:00:13 27 Mar 2022,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/March-Omnibus-External-Crosstabs.pdf
2022-03-27,2022-03-17,2022-03-21,Biden,AP-NORC,,,1.4732981,1.3588747,False,a,all,1082.0,53.0,46.0,49.385296,46.354302,13:00:15 27 Mar 2022,https://apnorc.org/projects/americans-dont-think-biden-is-being-tough-enough-on-russia/
