date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2021-01-11,2021-01-08,2021-01-10,Trump,Morning Consult,B/C,,0.49498429,0.49498429,False,a,D,852.0,11.0,85.0,9.8708047,88.202868,19:50:10 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/11130718/210120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2021-01-08,2021-01-10,Trump,Morning Consult,B/C,,0.49312876,0.49312876,False,a,I,701.0,28.0,61.0,30.220697,63.338445,19:50:14 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/11130718/210120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2021-01-08,2021-01-10,Trump,Morning Consult,B/C,,0.46318823,0.46318823,False,a,R,646.0,72.0,24.0,73.382404,23.545992,19:50:17 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/11130718/210120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2021-01-08,2021-01-10,Trump,Morning Consult,B/C,,0.62022688,0.62022688,False,a,all,2200.0,35.0,59.0,35.922117,60.464095,19:50:22 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/11130718/210120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2021-01-03,2021-01-05,Trump,YouGov,B,,0.71179613,0.60040937,False,a,D,564.0,8.0,87.0,6.9904697,88.949241,19:50:10 11 Jan 2021,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf
2021-01-11,2021-01-03,2021-01-05,Trump,YouGov,B,,0.69268694,0.58594288,False,a,I,558.0,37.0,50.0,35.502036,55.366751,19:50:14 11 Jan 2021,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf
2021-01-11,2021-01-03,2021-01-05,Trump,YouGov,B,,0.56062636,0.47360701,False,a,R,375.0,80.0,19.0,79.223042,20.30608,19:50:17 11 Jan 2021,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf
2021-01-11,2021-01-03,2021-01-05,Trump,YouGov,B,,1.0982691,0.90791259,False,a,all,1500.0,39.0,54.0,38.970868,56.224734,19:50:22 11 Jan 2021,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf
2021-01-11,2021-01-04,2021-01-05,Trump,Ipsos,B-,,0.92887464,0.79702617,False,a,all,1324.0,38.0,57.0,38.942522,56.589042,19:50:22 11 Jan 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-01/2021_reuters_tracking_-_core_political_presidential_approval_tracker_01_06_2021.pdf
2021-01-11,2020-12-30,2021-01-03,Trump,Harris Insights & Analytics,C,,1.0836708,0.8201898,False,rv,D,1402.0,19.0,72.0,13.354598,76.785762,19:50:10 11 Jan 2021,https://thehill.com/hilltv/what-americas-thinking/532977-poll-50-percent-approve-of-trumps-job-as-president
2021-01-11,2020-12-30,2021-01-03,Trump,Harris Insights & Analytics,C,,0.93215511,0.70886851,False,rv,I,946.0,44.0,56.0,40.193992,55.774036,19:50:14 11 Jan 2021,https://thehill.com/hilltv/what-americas-thinking/532977-poll-50-percent-approve-of-trumps-job-as-president
2021-01-11,2020-12-30,2021-01-03,Trump,Harris Insights & Analytics,C,,1.0733068,0.81234918,False,rv,R,1363.0,80.0,20.0,81.501918,16.789517,19:50:17 11 Jan 2021,https://thehill.com/hilltv/what-americas-thinking/532977-poll-50-percent-approve-of-trumps-job-as-president
2021-01-11,2020-12-30,2021-01-03,Trump,Harris Insights & Analytics,C,,1.3759681,1.0174789,False,rv,all,3787.0,47.0,53.0,43.720909,53.249544,19:50:22 11 Jan 2021,https://thehill.com/hilltv/what-americas-thinking/532977-poll-50-percent-approve-of-trumps-job-as-president
2021-01-11,2020-12-31,2021-01-02,Trump,Morning Consult,B/C,,0.40509762,0.30320196,False,a,D,875.0,12.0,85.0,10.870805,88.202868,19:50:10 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/04133440/2012121_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2020-12-31,2021-01-02,Trump,Morning Consult,B/C,,0.38937056,0.2933702,False,a,I,663.0,32.0,59.0,34.220697,61.338445,19:50:14 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/04133440/2012121_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2020-12-31,2021-01-02,Trump,Morning Consult,B/C,,0.38873733,0.29113385,False,a,R,662.0,80.0,18.0,81.382404,17.545992,19:50:17 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/04133440/2012121_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-11,2020-12-31,2021-01-02,Trump,Morning Consult,B/C,,0.47585445,0.34501693,False,a,all,2200.0,39.0,57.0,39.922117,58.464095,19:50:22 11 Jan 2021,https://assets.morningconsult.com/wp-uploads/2021/01/04133440/2012121_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
