date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-11-18,2020-11-13,2020-11-17,Trump,Ipsos,B-,,0.77192392,0.77192392,False,a,D,598.0,12.0,87.0,11.720611,86.631828,18:50:13 18 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf
2020-11-18,2020-11-13,2020-11-17,Trump,Ipsos,B-,,0.2977544,0.2977544,False,a,I,149.0,22.0,64.0,22.78903,61.551832,18:50:16 18 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf
2020-11-18,2020-11-13,2020-11-17,Trump,Ipsos,B-,,0.68440072,0.68440072,False,a,R,496.0,72.0,24.0,73.303072,22.351608,18:50:19 18 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf
2020-11-18,2020-11-13,2020-11-17,Trump,Ipsos,B-,,0.84528335,0.84528335,False,a,all,1346.0,37.0,58.0,37.805769,57.77063,18:50:24 18 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf
2020-11-18,2020-11-12,2020-11-14,Trump,Morning Consult,B/C,,0.46067725,0.42796068,False,a,D,834.0,7.0,90.0,5.9780133,93.242605,18:50:13 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-12,2020-11-14,Trump,Morning Consult,B/C,,0.47830836,0.44494279,False,a,I,718.0,31.0,56.0,33.175624,58.397033,18:50:16 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-12,2020-11-14,Trump,Morning Consult,B/C,,0.41529004,0.3857902,False,a,R,649.0,77.0,19.0,78.481272,18.504559,18:50:19 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-12,2020-11-14,Trump,Morning Consult,B/C,,0.54556081,0.50122406,False,a,all,2200.0,36.0,59.0,36.821043,60.662805,18:50:24 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-05,2020-11-11,Trump,UCLA Nationscape,,,0.49230994,0.36773049,False,a,D,2800.0,12.0,85.0,7.9604363,89.745225,18:50:13 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-11-05,2020-11-11,Trump,UCLA Nationscape,,,0.48347395,0.36129745,False,a,I,2300.0,26.0,57.0,31.194483,61.857502,18:50:16 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-11-05,2020-11-11,Trump,UCLA Nationscape,,,0.48347395,0.36129745,False,a,R,2300.0,76.0,21.0,79.188405,18.424419,18:50:19 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-11-05,2020-11-11,Trump,UCLA Nationscape,,,0.52095758,0.37083557,False,a,all,8000.0,38.0,56.0,37.544007,58.217149,18:50:24 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-11-08,2020-11-10,Trump,YouGov,B,,0.54826922,0.42921392,False,rv,D,607.0,7.0,91.0,5.851007,93.076777,18:50:13 18 Nov 2020,https://docs.cdn.yougov.com/9j7sr0my95/econTabReport.pdf
2020-11-18,2020-11-08,2020-11-10,Trump,YouGov,B,,0.4718325,0.37091226,False,rv,I,426.0,44.0,50.0,42.64059,55.045234,18:50:16 18 Nov 2020,https://docs.cdn.yougov.com/9j7sr0my95/econTabReport.pdf
2020-11-18,2020-11-08,2020-11-10,Trump,YouGov,B,,0.49879997,0.39192087,False,rv,R,466.0,86.0,12.0,85.326157,13.181124,18:50:19 18 Nov 2020,https://docs.cdn.yougov.com/9j7sr0my95/econTabReport.pdf
2020-11-18,2020-11-08,2020-11-10,Trump,YouGov,B,,0.74074224,0.55158787,False,rv,all,1500.0,44.0,54.0,43.953296,56.163981,18:50:24 18 Nov 2020,https://docs.cdn.yougov.com/9j7sr0my95/econTabReport.pdf
2020-11-18,2020-11-06,2020-11-09,Trump,Morning Consult,B/C,,0.39881506,0.29990424,False,a,D,830.0,8.0,88.0,6.9780133,91.242605,18:50:13 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-06,2020-11-09,Trump,Morning Consult,B/C,,0.41583401,0.31427729,False,a,I,696.0,34.0,55.0,36.175624,57.397033,18:50:16 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-06,2020-11-09,Trump,Morning Consult,B/C,,0.37377818,0.28108065,False,a,R,674.0,81.0,16.0,82.481272,15.504559,18:50:19 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-11-06,2020-11-09,Trump,Morning Consult,B/C,,0.46682529,0.33429021,False,a,all,2200.0,39.0,55.0,39.821043,56.662805,18:50:24 18 Nov 2020,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-11-18,2020-10-29,2020-11-04,Trump,UCLA Nationscape,,,0.38869868,0.19335794,False,a,D,2800.0,15.0,83.0,10.960436,87.745225,18:50:13 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-10-29,2020-11-04,Trump,UCLA Nationscape,,,0.38324414,0.19083881,False,a,I,2300.0,30.0,50.0,35.194483,54.857502,18:50:16 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-10-29,2020-11-04,Trump,UCLA Nationscape,,,0.38324414,0.19083881,False,a,R,2300.0,79.0,18.0,82.188405,15.424419,18:50:19 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-10-29,2020-11-04,Trump,UCLA Nationscape,,,0.40605191,0.17449073,False,a,all,8000.0,42.0,53.0,41.544007,55.217149,18:50:24 18 Nov 2020,https://www.voterstudygroup.org/covid-19-updates#
2020-11-18,2020-10-29,2020-11-02,Trump,Ipsos,B-,,0.45173596,0.16659694,False,a,all,1333.0,38.0,58.0,38.805769,57.77063,18:50:24 18 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/2020_reuters_tracking_-_core_political_general_election_tracker_11_02_2020.pdf
