date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-09-29,2020-09-21,2020-09-27,Trump,SurveyMonkey,D-,,0.32646712,0.32646712,False,a,D,22474.0,7.0,92.0,7.1160694,90.527574,07:55:10 29 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-09-29,2020-09-21,2020-09-27,Trump,SurveyMonkey,D-,,0.3089282,0.3089282,False,a,I,5954.0,33.0,64.0,32.875601,61.393653,07:55:13 29 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-09-29,2020-09-21,2020-09-27,Trump,SurveyMonkey,D-,,0.32461007,0.32461007,False,a,R,18465.0,89.0,11.0,84.848408,13.732817,07:55:15 29 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-09-29,2020-09-21,2020-09-27,Trump,SurveyMonkey,D-,,0.32564506,0.32564506,False,a,all,48241.0,44.0,53.0,40.823767,54.804141,07:55:19 29 Sep 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-sept27/
2020-09-29,2020-09-19,2020-09-25,Trump,Echelon Insights,,,0.81335573,0.74913572,False,lv,all,1018.0,41.0,56.0,41.314266,55.363308,07:55:19 29 Sep 2020,http://echeloninsights.com/wp-content/uploads/Omnibus_September-2020_Release1.pdf
2020-09-29,2020-09-22,2020-09-24,Trump,Ipsos,B-,,0.58642783,0.56236477,False,rv,D,566.0,13.0,88.0,13.163651,87.126945,07:55:10 29 Sep 2020,https://www.westfargopioneer.com/news/government-and-politics/6679370-Sept.-22-24-polling-shows-Trump-Biden-divide-as-challenger-maintains-lead
2020-09-29,2020-09-22,2020-09-24,Trump,Ipsos,B-,,0.54993616,0.52749526,False,rv,R,497.0,83.0,16.0,83.506207,15.110066,07:55:15 29 Sep 2020,https://www.westfargopioneer.com/news/government-and-politics/6679370-Sept.-22-24-polling-shows-Trump-Biden-divide-as-challenger-maintains-lead
2020-09-29,2020-09-21,2020-09-24,Trump,ABC News/The Washington Post,A+,,2.1312392,2.0483617,False,a,all,1008.0,40.0,58.0,39.343255,57.251082,07:55:19 29 Sep 2020,https://www.langerresearch.com/wp-content/uploads/1217a2The2020Election.pdf
2020-09-29,2020-09-22,2020-09-24,Trump,Ipsos,B-,,0.46072203,0.44063573,False,a,all,1297.0,42.0,53.0,42.782151,52.647303,07:55:19 29 Sep 2020,https://www.westfargopioneer.com/news/government-and-politics/6679370-Sept.-22-24-polling-shows-Trump-Biden-divide-as-challenger-maintains-lead
2020-09-29,2020-09-21,2020-09-23,Trump,YouGov,B,,0.34868049,0.31872082,False,rv,D,510.0,7.0,90.0,5.762247,92.289348,07:55:10 29 Sep 2020,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
2020-09-29,2020-09-21,2020-09-23,Trump,YouGov,B,,0.24631063,0.22504848,False,rv,I,343.0,37.0,59.0,36.295812,64.052319,07:55:13 29 Sep 2020,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
2020-09-29,2020-09-21,2020-09-23,Trump,YouGov,B,,0.30828732,0.2820986,False,rv,R,358.0,85.0,11.0,84.629276,11.977703,07:55:15 29 Sep 2020,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
2020-09-29,2020-09-21,2020-09-23,Trump,YouGov,B,,0.40036267,0.36508632,False,rv,all,1284.0,41.0,55.0,41.323783,57.154213,07:55:19 29 Sep 2020,https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf
2020-09-29,2020-09-20,2020-09-22,Trump,YouGov,B,,0.34629951,0.30181272,False,a,D,527.0,11.0,87.0,9.762247,89.289348,07:55:10 29 Sep 2020,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
2020-09-29,2020-09-20,2020-09-22,Trump,YouGov,B,,0.398822,0.34738706,False,a,I,580.0,36.0,52.0,35.295812,57.052319,07:55:13 29 Sep 2020,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
2020-09-29,2020-09-20,2020-09-22,Trump,YouGov,B,,0.32528446,0.28393823,False,a,R,391.0,77.0,19.0,76.629276,19.977703,07:55:15 29 Sep 2020,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
2020-09-29,2020-09-18,2020-09-22,Trump,Ipsos,B-,,0.42188828,0.34895808,False,a,all,1350.0,40.0,56.0,40.782151,55.647303,07:55:19 29 Sep 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/2020_reuters_tracking_-_core_political_general_election_tracker_09_25_2020_.pdf
2020-09-29,2020-09-20,2020-09-22,Trump,YouGov,B,,0.4436495,0.3853381,False,a,all,1500.0,38.0,55.0,38.323783,57.154213,07:55:19 29 Sep 2020,https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf
