date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-11-10,2020-10-29,2020-11-02,Trump,Ipsos,B-,,0.48421824,0.48421824,False,a,all,1333.0,38.0,58.0,38.763545,57.771578,08:41:01 10 Nov 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/2020_reuters_tracking_-_core_political_general_election_tracker_11_02_2020.pdf
2020-11-10,2020-10-26,2020-11-01,Trump,SurveyMonkey,D-,,0.25848721,0.23385299,False,a,D,42034.0,6.0,94.0,6.0739568,93.471862,08:40:12 10 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-nov1/
2020-11-10,2020-10-30,2020-11-01,Trump,YouGov,B,,0.43123754,0.43123754,False,rv,D,611.0,8.0,91.0,6.7978027,93.136678,08:40:12 10 Nov 2020,https://docs.cdn.yougov.com/9uv1pif4fj/20201101_yahoo_coronavirus_tabs.pdf
2020-11-10,2020-10-26,2020-11-01,Trump,SurveyMonkey,D-,,0.24444324,0.22098022,False,a,I,10077.0,33.0,66.0,33.063001,63.170119,08:40:28 10 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-nov1/
2020-11-10,2020-10-30,2020-11-01,Trump,YouGov,B,,0.35898524,0.35898524,False,rv,I,390.0,45.0,51.0,43.768789,56.014431,08:40:28 10 Nov 2020,https://docs.cdn.yougov.com/9uv1pif4fj/20201101_yahoo_coronavirus_tabs.pdf
2020-11-10,2020-10-26,2020-11-01,Trump,SurveyMonkey,D-,,0.26082421,0.23603185,False,a,R,36805.0,88.0,11.0,83.578063,13.787524,08:40:43 10 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-nov1/
2020-11-10,2020-10-30,2020-11-01,Trump,YouGov,B,,0.37500279,0.37500279,False,rv,R,425.0,85.0,14.0,84.420552,15.109783,08:40:43 10 Nov 2020,https://docs.cdn.yougov.com/9uv1pif4fj/20201101_yahoo_coronavirus_tabs.pdf
2020-11-10,2020-10-26,2020-11-01,Trump,SurveyMonkey,D-,,0.25861007,0.2339579,False,a,all,91214.0,43.0,54.0,39.472536,56.2087,08:41:01 10 Nov 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-nov1/
2020-11-10,2020-10-30,2020-11-01,Trump,YouGov,B,,0.52361592,0.52361592,False,rv,all,1500.0,43.0,55.0,43.043433,57.138277,08:41:01 10 Nov 2020,https://docs.cdn.yougov.com/9uv1pif4fj/20201101_yahoo_coronavirus_tabs.pdf
2020-11-10,2020-10-29,2020-11-01,Trump,Change Research,C-,,0.5189259,0.5189259,False,lv,all,1880.0,41.0,59.0,40.168794,57.190622,08:41:01 10 Nov 2020,https://changeresearch.com/wp-content/uploads/2020/11/CNBC-CR_National-Toplines_Final-Wave_Oct-29-Nov-1.pdf
