date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-10-20,2020-10-01,2020-10-18,Trump,SurveyMonkey,D-,,0.30514817,0.21481245,False,rv,D,77546.0,6.0,94.0,6.0603724,94.074429,21:15:09 20 Oct 2020,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-10-20,2020-10-12,2020-10-18,Trump,SurveyMonkey,D-,,0.17571618,0.16061028,False,a,D,36618.0,6.0,34.0,6.0603724,34.074429,21:15:09 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-20,2020-10-16,2020-10-18,Trump,Morning Consult,B/C,,0.4342524,0.4342524,False,a,D,792.0,10.0,86.0,8.8206481,89.368123,21:15:09 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/19133545/201087_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-16,2020-10-18,Trump,YouGov,B,,0.49710407,0.49710407,False,rv,D,622.0,7.0,89.0,5.782418,91.159034,21:15:09 20 Oct 2020,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-20,2020-10-01,2020-10-18,Trump,SurveyMonkey,D-,,0.30095311,0.21175953,False,rv,I,20744.0,32.0,66.0,32.146107,63.131507,21:15:12 20 Oct 2020,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-10-20,2020-10-12,2020-10-18,Trump,SurveyMonkey,D-,,0.16591876,0.15162135,False,a,I,9306.0,32.0,66.0,32.146107,63.131507,21:15:12 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-20,2020-10-16,2020-10-18,Trump,Morning Consult,B/C,,0.42320177,0.42320177,False,a,I,696.0,27.0,62.0,29.273496,64.357026,21:15:12 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/19133545/201087_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-16,2020-10-18,Trump,YouGov,B,,0.41356021,0.41356021,False,rv,I,453.0,40.0,57.0,39.005277,62.012844,21:15:12 20 Oct 2020,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-20,2020-10-01,2020-10-18,Trump,SurveyMonkey,D-,,0.30598195,0.21554485,False,rv,R,65758.0,88.0,12.0,83.577991,14.798784,21:15:15 20 Oct 2020,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-10-20,2020-10-12,2020-10-18,Trump,SurveyMonkey,D-,,0.17396911,0.15902889,False,a,R,30656.0,88.0,12.0,83.577991,14.798784,21:15:15 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-20,2020-10-16,2020-10-18,Trump,YouGov,B,,0.4052189,0.4052189,False,rv,R,409.0,82.0,14.0,81.576966,15.053898,21:15:15 20 Oct 2020,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-20,2020-10-16,2020-10-18,Trump,Morning Consult,B/C,,0.42401789,0.42401789,False,a,R,711.0,80.0,17.0,81.4861,16.574157,21:15:15 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/19133545/201087_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-01,2020-10-18,Trump,SurveyMonkey,D-,,0.30530265,0.21493772,False,rv,all,168131.0,43.0,55.0,39.517505,57.139411,21:15:19 20 Oct 2020,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-10-20,2020-10-12,2020-10-18,Trump,SurveyMonkey,D-,,0.17415389,0.1591788,False,a,all,78524.0,44.0,55.0,40.517505,57.139411,21:15:19 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct18/
2020-10-20,2020-10-16,2020-10-18,Trump,Morning Consult,B/C,,0.52722119,0.52722119,False,a,all,2200.0,38.0,56.0,38.753102,57.825597,21:15:19 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/19133545/201087_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-16,2020-10-18,Trump,YouGov,B,,0.63372359,0.63372359,False,rv,all,1583.0,40.0,57.0,40.164417,59.205796,21:15:19 20 Oct 2020,https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf
2020-10-20,2020-10-13,2020-10-15,Trump,Ipsos,B-,,0.59304479,0.51970542,False,rv,D,564.0,9.0,90.0,8.9629192,89.20975,21:15:09 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-16-1h7j4dqeg3em6nr
2020-10-20,2020-10-13,2020-10-15,Trump,Ipsos,B-,,0.56917992,0.49901233,False,rv,R,530.0,76.0,22.0,76.997741,20.635785,21:15:15 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-16-1h7j4dqeg3em6nr
2020-10-20,2020-10-13,2020-10-15,Trump,Ipsos,B-,,0.40821053,0.35378343,False,a,all,1342.0,39.0,57.0,39.714632,56.826085,21:15:19 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-16-1h7j4dqeg3em6nr
2020-10-20,2020-10-08,2020-10-14,Trump,UCLA Nationscape,,,0.49230994,0.36171583,False,a,D,2800.0,12.0,86.0,8.1882786,90.432308,21:15:09 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-08,2020-10-14,Trump,UCLA Nationscape,,,0.48347395,0.35548996,False,a,I,2300.0,27.0,54.0,32.05463,58.852514,21:15:12 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-08,2020-10-14,Trump,UCLA Nationscape,,,0.48347395,0.35548996,False,a,R,2300.0,76.0,20.0,79.100706,17.558009,21:15:15 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-08,2020-10-14,Trump,UCLA Nationscape,,,0.52095758,0.38184185,False,a,all,8000.0,40.0,56.0,39.508617,58.207329,21:15:19 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-08,2020-10-13,Trump,Marist College,A+,,0.84899731,0.6511857,False,rv,D,395.67,4.0,95.0,4.9071478,93.346722,21:15:09 20 Oct 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf
2020-10-20,2020-10-10,2020-10-13,Trump,Harris Insights & Analytics,C,,0.85028183,0.67653807,False,rv,D,1056.0,12.0,77.0,6.5687997,81.107859,21:15:09 20 Oct 2020,https://thehill.com/hilltv/what-americas-thinking/521690-poll-trump-approval-steady-at-46-percent
2020-10-20,2020-10-11,2020-10-13,Trump,YouGov,B,,0.38095454,0.29965923,False,rv,D,566.0,2.0,93.0,0.78241796,95.159034,21:15:09 20 Oct 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-20,2020-10-08,2020-10-13,Trump,Marist College,A+,,0.94461328,0.72452368,False,rv,I,443.63,31.0,66.0,31.975798,64.431667,21:15:12 20 Oct 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf
2020-10-20,2020-10-10,2020-10-13,Trump,Harris Insights & Analytics,C,,0.77490542,0.61732266,False,rv,I,828.0,44.0,56.0,40.6873,55.30826,21:15:12 20 Oct 2020,https://thehill.com/hilltv/what-americas-thinking/521690-poll-trump-approval-steady-at-46-percent
2020-10-20,2020-10-11,2020-10-13,Trump,YouGov,B,,0.4040832,0.31787535,False,rv,I,524.0,41.0,55.0,40.005277,60.012844,21:15:12 20 Oct 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-20,2020-10-08,2020-10-13,Trump,Marist College,A+,,0.75189346,0.5767065,False,rv,R,347.71,87.0,11.0,85.98185,11.794406,21:15:15 20 Oct 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf
2020-10-20,2020-10-10,2020-10-13,Trump,Harris Insights & Analytics,C,,0.80508627,0.64095068,False,rv,R,914.0,78.0,22.0,79.515528,18.78524,21:15:15 20 Oct 2020,https://thehill.com/hilltv/what-americas-thinking/521690-poll-trump-approval-steady-at-46-percent
2020-10-20,2020-10-11,2020-10-13,Trump,YouGov,B,,0.34769332,0.27421196,False,rv,R,409.0,85.0,11.0,84.576966,12.053898,21:15:15 20 Oct 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-20,2020-10-08,2020-10-13,Trump,Marist College,A+,,2.5814655,1.9799985,False,a,all,1397.0,38.0,59.0,38.719122,57.950478,21:15:19 20 Oct 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/10/NPR_PBS-NewsHour_Marist-Poll_USA_Complete-Survey-Findings_Likely_Adults-Tables_202010150849.pdf
2020-10-20,2020-10-09,2020-10-13,Trump,Ipsos,B-,,0.33951191,0.25070406,False,a,all,1303.0,41.0,53.0,41.714632,52.826085,21:15:19 20 Oct 2020,https://www.ipsos.com/en-us/reutersipsos-core-political-survey-general-election-tracker-10142020
2020-10-20,2020-10-10,2020-10-13,Trump,Harris Insights & Analytics,C,,1.0976124,0.87003448,False,rv,all,2855.0,43.0,57.0,40.088547,56.861825,21:15:19 20 Oct 2020,https://thehill.com/hilltv/what-americas-thinking/521690-poll-trump-approval-steady-at-46-percent
2020-10-20,2020-10-11,2020-10-13,Trump,YouGov,B,,0.47801791,0.373575,False,rv,all,1500.0,39.0,56.0,39.164417,58.205796,21:15:19 20 Oct 2020,https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf
2020-10-20,2020-10-08,2020-10-12,Trump,Global Strategy Group/GBAO/Navigator Research,,,0.7375388,0.52740573,False,rv,D,999.95,6.0,94.0,6.4841503,93.109872,21:15:09 20 Oct 2020,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.13.2020.pdf
2020-10-20,2020-10-08,2020-10-12,Trump,Global Strategy Group/GBAO/Navigator Research,,,0.78335124,0.56507339,False,rv,I,999.95,34.0,59.0,36.303734,58.667051,21:15:12 20 Oct 2020,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.13.2020.pdf
2020-10-20,2020-10-08,2020-10-12,Trump,Global Strategy Group/GBAO/Navigator Research,,,0.74993067,0.53759605,False,rv,R,999.95,87.0,13.0,87.034581,12.774692,21:15:15 20 Oct 2020,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.13.2020.pdf
2020-10-20,2020-10-08,2020-10-12,Trump,AP-NORC,,,1.4066615,1.0144525,False,a,all,1121.0,33.0,66.0,35.284279,62.149346,21:15:19 20 Oct 2020,https://apnorc.org/wp-content/uploads/2020/10/topline_october_trumpcovid.pdf
2020-10-20,2020-10-08,2020-10-12,Trump,Global Strategy Group/GBAO/Navigator Research,,,0.41319542,0.28836405,False,rv,all,1003.0,41.0,58.0,40.914081,57.273551,21:15:19 20 Oct 2020,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.13.2020.pdf
2020-10-20,2020-10-09,2020-10-12,Trump,NBC News/The Wall Street Journal,A-,,1.5625593,1.1914115,False,rv,all,1000.0,41.0,57.0,40.879668,56.712518,21:15:19 20 Oct 2020,https://s.wsj.net/public/resources/documents/WSJNBCPoll-Mid-October-2020.pdf
2020-10-20,2020-10-05,2020-10-11,Trump,SurveyMonkey,D-,,0.11992508,0.07375977,False,a,D,30404.0,6.0,93.0,6.0603724,93.074429,21:15:09 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-20,2020-10-09,2020-10-11,Trump,YouGov,B,,0.38127847,0.26714773,False,rv,D,592.0,6.0,93.0,4.782418,95.159034,21:15:09 20 Oct 2020,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-05,2020-10-11,Trump,SurveyMonkey,D-,,0.12331763,0.07581709,False,a,I,8508.0,33.0,66.0,33.146107,63.131507,21:15:12 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-20,2020-10-09,2020-10-11,Trump,YouGov,B,,0.31853321,0.22307536,False,rv,I,431.0,41.0,55.0,40.005277,60.012844,21:15:12 20 Oct 2020,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-05,2020-10-11,Trump,SurveyMonkey,D-,,0.12329316,0.07591394,False,a,R,26428.0,88.0,12.0,83.577991,14.798784,21:15:15 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-20,2020-10-09,2020-10-11,Trump,YouGov,B,,0.33811919,0.23790297,False,rv,R,414.0,85.0,11.0,84.576966,12.053898,21:15:15 20 Oct 2020,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-05,2020-10-11,Trump,SurveyMonkey,D-,,0.12167929,0.07485194,False,a,all,66877.0,43.0,55.0,39.517505,57.139411,21:15:19 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct11/
2020-10-20,2020-10-09,2020-10-11,Trump,YouGov,B,,0.4598686,0.31895695,False,rv,all,1525.0,40.0,57.0,40.164417,59.205796,21:15:19 20 Oct 2020,https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf
2020-10-20,2020-10-08,2020-10-10,Trump,Morning Consult,B/C,,0.31393772,0.20512321,False,a,D,782.0,9.0,89.0,7.8206481,92.368123,21:15:09 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-20,2020-10-08,2020-10-10,Trump,Morning Consult,B/C,,0.3199764,0.20955002,False,a,I,703.0,32.0,55.0,34.273496,57.357026,21:15:12 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-20,2020-10-08,2020-10-10,Trump,Morning Consult,B/C,,0.31818997,0.20868242,False,a,R,716.0,86.0,12.0,87.4861,11.574157,21:15:15 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-20,2020-10-08,2020-10-10,Trump,Morning Consult,B/C,,0.36656393,0.23804973,False,a,all,2200.0,42.0,53.0,42.753102,54.825597,21:15:19 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/12135446/201033_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf
2020-10-20,2020-10-06,2020-10-09,Trump,ABC News/The Washington Post,A+,,0.63045473,0.4101161,False,rv,D,281.28,5.0,94.0,4.2812021,93.992227,21:15:09 20 Oct 2020,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=0
2020-10-20,2020-10-06,2020-10-09,Trump,ABC News/The Washington Post,A+,,0.66894034,0.43515132,False,rv,I,298.86,37.0,62.0,35.357943,61.830393,21:15:12 20 Oct 2020,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=0
2020-10-20,2020-10-06,2020-10-09,Trump,ABC News/The Washington Post,A+,,0.57252788,0.3724342,False,rv,R,254.91,85.0,14.0,85.021016,13.36604,21:15:15 20 Oct 2020,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=0
2020-10-20,2020-10-06,2020-10-09,Trump,ABC News/The Washington Post,A+,,1.8257447,1.1822471,False,rv,all,879.0,41.0,58.0,40.299217,57.359754,21:15:19 20 Oct 2020,https://docs.google.com/spreadsheets/d/1_qHfrOOk_4eE-PBWzMDtcUCreetE7PUa6q9wGR6qGB4/edit#gid=0
2020-10-20,2020-10-06,2020-10-08,Trump,Ipsos,B-,,0.5193802,0.30183887,False,rv,D,534.0,7.0,93.0,6.9629192,92.20975,21:15:09 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-8-1hdw2jnmxjqd4l0
2020-10-20,2020-10-06,2020-10-08,Trump,Ipsos,B-,,0.54781465,0.31979482,False,rv,R,551.0,75.0,23.0,75.997741,21.635785,21:15:15 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-8-1hdw2jnmxjqd4l0
2020-10-20,2020-10-06,2020-10-08,Trump,Ipsos,B-,,0.30245786,0.17238607,False,a,all,1331.0,37.0,59.0,37.714632,58.826085,21:15:19 20 Oct 2020,https://infogram.com/reutersipsos-poll-oct-8-1hdw2jnmxjqd4l0
2020-10-20,2020-10-01,2020-10-07,Trump,UCLA Nationscape,,,0.38869868,0.16753435,False,a,D,2800.0,13.0,85.0,9.1882786,89.432308,21:15:09 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-01,2020-10-07,Trump,UCLA Nationscape,,,0.38324414,0.16551823,False,a,I,2300.0,27.0,55.0,32.05463,59.852514,21:15:12 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-01,2020-10-07,Trump,UCLA Nationscape,,,0.38324414,0.16551823,False,a,R,2300.0,76.0,21.0,79.100706,18.558009,21:15:15 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-01,2020-10-07,Trump,UCLA Nationscape,,,0.40605191,0.17389057,False,a,all,8000.0,40.0,54.0,39.508617,56.207329,21:15:19 20 Oct 2020,https://www.voterstudygroup.org/covid-19-updates
2020-10-20,2020-10-02,2020-10-06,Trump,Ipsos,B-,,0.27898101,0.12350521,False,a,all,1328.0,38.0,57.0,38.714632,56.826085,21:15:19 20 Oct 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/2020_reuters_tracking_-_core_political_general_election_tracker_10_07_2020.pdf
2020-10-20,2020-10-06,2020-10-06,Trump,Data for Progress,B-,,0.90552147,0.4875459,False,a,all,1078.0,41.33,55.61,40.780295,56.628346,21:15:19 20 Oct 2020,https://docs.google.com/spreadsheets/d/1dGGzVgmSaesL4N8JeM07YIfMsT_BJ1yflf-29y_ejcQ/edit#gid=0
2020-10-20,2020-10-02,2020-10-05,Trump,Global Strategy Group/GBAO/Navigator Research,,,0.35284265,0.15554607,False,rv,all,1011.0,41.0,57.0,40.914081,56.273551,21:15:19 20 Oct 2020,https://navigatorresearch.org/wp-content/uploads/2020/10/Navigating-Coronavirus-Update-10.07.2020.pdf
2020-10-20,2020-09-28,2020-10-04,Trump,SurveyMonkey,D-,,0.10421034,0.02788316,False,a,D,23015.0,6.0,93.0,6.0603724,93.074429,21:15:09 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-20,2020-10-01,2020-10-04,Trump,SSRS,B/C,,0.68549924,0.3101164,False,a,D,397.65,1.0,98.0,3.0667403,95.416503,21:15:09 20 Oct 2020,http://cdn.cnn.com/cnn/2020/images/10/05/rel12a.-.coronavirus.pdf
2020-10-20,2020-10-01,2020-10-04,Trump,Morning Consult,B/C,,0.27416743,0.10747438,False,a,D,781.0,8.0,88.0,6.8206481,91.368123,21:15:09 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-09-28,2020-10-04,Trump,SurveyMonkey,D-,,0.10874061,0.02921222,False,a,I,6615.0,35.0,63.0,35.146107,60.131507,21:15:12 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-20,2020-10-01,2020-10-04,Trump,Morning Consult,B/C,,0.27768737,0.10917606,False,a,I,688.0,34.0,50.0,36.273496,52.357026,21:15:12 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-01,2020-10-04,Trump,SSRS,B/C,,0.77240344,0.34833961,False,a,I,469.95,35.0,61.0,34.553103,60.970782,21:15:12 20 Oct 2020,http://cdn.cnn.com/cnn/2020/images/10/05/rel12a.-.coronavirus.pdf
2020-10-20,2020-09-28,2020-10-04,Trump,SurveyMonkey,D-,,0.10303215,0.02764017,False,a,R,19144.0,89.0,11.0,84.577991,13.798784,21:15:15 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-20,2020-10-01,2020-10-04,Trump,Morning Consult,B/C,,0.28775106,0.11388631,False,a,R,731.0,79.0,18.0,80.4861,17.574157,21:15:15 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-01,2020-10-04,Trump,SSRS,B/C,,0.60377729,0.27330007,False,a,R,337.4,84.0,14.0,82.915067,15.437302,21:15:15 20 Oct 2020,http://cdn.cnn.com/cnn/2020/images/10/05/rel12a.-.coronavirus.pdf
2020-10-20,2020-09-28,2020-10-04,Trump,SurveyMonkey,D-,,0.10475278,0.0280456,False,a,all,50146.0,44.0,53.0,40.517505,55.139411,21:15:19 20 Oct 2020,https://www.surveymonkey.com/curiosity/nbc-poll-covid-oct4/
2020-10-20,2020-10-01,2020-10-04,Trump,SSRS,B/C,,1.3504353,0.59750528,False,a,all,1205.0,37.0,60.0,37.735587,59.113973,21:15:19 20 Oct 2020,http://cdn.cnn.com/cnn/2020/images/10/05/rel12a.-.coronavirus.pdf
2020-10-20,2020-10-02,2020-10-04,Trump,Change Research,C-,,0.78142527,0.32098649,False,lv,all,2167.0,43.0,57.0,42.339351,55.039386,21:15:19 20 Oct 2020,https://changeresearch.com/post/states-of-play-battleground-wave-15/
2020-10-20,2020-10-01,2020-10-04,Trump,Morning Consult,B/C,,0.31760603,0.12237187,False,a,all,2200.0,40.0,52.0,40.753102,53.825597,21:15:19 20 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/05133150/2009146_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-10-20,2020-10-02,2020-10-03,Trump,Morning Consult,B/C,,0.12848307,0.05036571,False,a,D,366.0,8.0,91.0,6.8206481,94.368123,21:15:09 20 Oct 2020,https://morningconsult.com/form/reaction-poll-trump-covid/
2020-10-20,2020-10-02,2020-10-03,Trump,YouGov,B,,0.27528571,0.10786651,False,rv,D,475.0,12.0,87.0,10.782418,89.159034,21:15:09 20 Oct 2020,https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf
