date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2020-10-26,2020-10-23,2020-10-25,Trump,Morning Consult,B/C,,0.47367325,0.47367325,False,a,D,843.0,5.0,91.0,3.9319562,94.277868,20:20:09 26 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/26131953/2010127_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-10-26,2020-10-23,2020-10-25,Trump,YouGov,B,,0.48951761,0.48951761,False,rv,D,642.0,5.0,93.0,3.8282575,95.089199,20:20:09 26 Oct 2020,https://docs.cdn.yougov.com/fsf95uprtd/20201026_yahoo_coronavirus_tabs.pdf
2020-10-26,2020-10-23,2020-10-25,Trump,Morning Consult,B/C,,0.43138122,0.43138122,False,a,R,688.0,80.0,18.0,81.494877,17.540376,20:20:15 26 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/26131953/2010127_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-10-26,2020-10-23,2020-10-25,Trump,YouGov,B,,0.40596425,0.40596425,False,rv,R,425.0,87.0,11.0,86.475212,12.14164,20:20:15 26 Oct 2020,https://docs.cdn.yougov.com/fsf95uprtd/20201026_yahoo_coronavirus_tabs.pdf
2020-10-26,2020-10-23,2020-10-25,Trump,YouGov,B,,0.57898576,0.57898576,False,rv,all,1500.0,40.0,57.0,40.106733,59.195357,20:20:19 26 Oct 2020,https://docs.cdn.yougov.com/fsf95uprtd/20201026_yahoo_coronavirus_tabs.pdf
2020-10-26,2020-10-23,2020-10-25,Trump,Morning Consult,B/C,,0.55425327,0.55425327,False,a,all,2200.0,38.0,57.0,38.772573,58.773187,20:20:19 26 Oct 2020,https://assets.morningconsult.com/wp-uploads/2020/10/26131953/2010127_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2020-10-26,2020-10-23,2020-10-24,Trump,Ipsos,B-,,0.19528076,0.19528076,False,a,all,551.0,38.0,61.0,38.721945,60.835528,20:20:19 26 Oct 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-10/topline-abc-coronavirus-_10_25_20.pdf
2020-10-26,2020-10-20,2020-10-22,Trump,Ipsos,B-,,0.59401309,0.52049146,False,rv,D,605.0,10.0,87.0,9.8931007,86.368556,20:20:09 26 Oct 2020,https://e.infogram.com/7803c640-a1aa-406a-a7c4-bf9efee425d3?parent_url=https%3A%2F%2Fwww.mitchellrepublic.com%2Fnews%2Fgovernment-and-politics%2F6731229-Oct.-20-22-polling-shows-Biden-gains-in-most-areas&src=embed#async_embed
2020-10-26,2020-10-20,2020-10-22,Trump,Ipsos,B-,,0.55466621,0.48601659,False,rv,R,543.0,78.0,21.0,79.055727,19.557246,20:20:15 26 Oct 2020,https://e.infogram.com/7803c640-a1aa-406a-a7c4-bf9efee425d3?parent_url=https%3A%2F%2Fwww.mitchellrepublic.com%2Fnews%2Fgovernment-and-politics%2F6731229-Oct.-20-22-polling-shows-Biden-gains-in-most-areas&src=embed#async_embed
2020-10-26,2020-10-20,2020-10-22,Trump,Ipsos,B-,,0.41341521,0.3579637,False,a,all,1393.0,39.0,55.0,39.721945,54.835528,20:20:19 26 Oct 2020,https://e.infogram.com/7803c640-a1aa-406a-a7c4-bf9efee425d3?parent_url=https%3A%2F%2Fwww.mitchellrepublic.com%2Fnews%2Fgovernment-and-politics%2F6731229-Oct.-20-22-polling-shows-Biden-gains-in-most-areas&src=embed#async_embed
