cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001925,0,,99,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001725,.000025,,98,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.00275,0,,97,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.00185,0,,96,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001,.00005,,95,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0027,0,,94,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.002075,0,,93,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001875,0,,92,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.00195,.000025,,91,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001225,.000025,,90,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0002,0,,9,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0014,0,,89,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001475,.000025,,88,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0013,.000025,,87,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001525,.000025,,86,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0013,.000025,,85,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0006,0,,84,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001725,.000025,,83,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001575,0,,82,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0011,.00005,,81,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001275,.000025,,80,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.00005,0,,8,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001,0,,79,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000625,0,,78,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001775,0,,77,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0015,.000025,,76,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001225,0,,75,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.0012,.000025,,74,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000725,0,,73,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000775,0,,72,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.001075,0,,71,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000975,.000025,,70,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000075,0,,7,23:33:03 14 Sep 2020,40000
2020,President,polls-plus,9/14/2020,Trump,Biden,"",.000925,0,,69,23:33:03 14 Sep 2020,40000
