cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0012,0,,99,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001525,0,,98,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0018,0,,97,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000975,0,,96,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0018,.000025,,95,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001175,0,,94,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00095,0,,93,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0017,0,,92,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000775,0,,91,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000725,0,,90,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000175,0,,9,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00155,0,,89,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001025,0,,88,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00065,.000025,,87,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001925,0,,86,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001125,0,,85,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000575,0,,84,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.001575,0,,83,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000975,0,,82,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000625,0,,81,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0007,0,,80,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00005,0,,8,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00065,0,,79,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000575,.000025,,78,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000925,0,,77,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000725,0,,76,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000775,.000025,,75,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000775,0,,74,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00065,0,,73,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000625,0,,72,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0004,0,,71,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000325,0,,70,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000075,0,,7,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0005,0,,69,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00035,0,,68,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00045,0,,67,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0006,0,,66,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000475,0,,65,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0004,0,,64,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00045,0,,63,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000225,0,,62,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0002,0,,61,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000425,0,,60,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0001,0,,6,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000325,0,,59,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0004,0,,58,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0004,0,,57,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.00025,0,,56,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.0003,0,,55,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",.000475,0,,54,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",0,.000025,,538,22:23:03 31 Oct 2020,40000
2020,President,polls-plus,10/31/2020,Trump,Biden,"",0,.0001,,537,22:23:03 31 Oct 2020,40000
