cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.0012,.00005,,99,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.001475,.00005,,98,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.002675,.00005,,97,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.00145,.00005,,96,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.001275,.00005,,95,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.002425,.000025,,94,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.002125,.000025,,93,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.00165,.000025,,92,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.0015,.00005,,91,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.0009,0,,90,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.00025,.000025,,9,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.001725,0,,89,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.00205,.000025,,88,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.001175,.0001,,87,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.0015,.000025,,86,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.001375,0,,85,19:00:03 28 Aug 2020,40000
2020,President,polls-plus,8/28/2020,Trump,Biden,"",.00065,.00005,,84,19:00:03 28 Aug 2020,40000
