cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001575,0,,99,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001425,0,,98,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00225,0,,97,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001275,0,,96,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000825,0,,95,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.002775,0,,94,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.0014,0,,93,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00265,0,,92,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001475,0,,91,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000525,.000025,,90,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00005,0,,9,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00155,0,,89,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00115,.000025,,88,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000725,0,,87,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00155,0,,86,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001075,0,,85,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.0005,0,,84,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001575,0,,83,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.002075,0,,82,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00085,0,,81,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001325,0,,80,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000125,0,,8,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00055,0,,79,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000975,0,,78,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001625,0,,77,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00125,0,,76,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00075,0,,75,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000925,0,,74,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.0005,0,,73,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00105,0,,72,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.0007,.000025,,71,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000575,0,,70,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000025,0,,7,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.00085,.000025,,69,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.001,0,,68,20:48:03  3 Oct 2020,40000
2020,President,polls-plus,10/3/2020,Trump,Biden,"",.000325,0,,67,20:48:03  3 Oct 2020,40000
