cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001875,0,,99,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0016,.0001,,98,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00275,.000025,,97,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0018,.000025,,96,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00135,.000025,,95,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0026,.000075,,94,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.002175,0,,93,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001575,.00005,,92,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001725,0,,91,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001,0,,90,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000225,0,,9,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0012,.000025,,89,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00195,0,,88,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0013,.000025,,87,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001625,.000025,,86,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001175,.000025,,85,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00055,0,,84,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0017,0,,83,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001925,.000025,,82,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000925,0,,81,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0015,0,,80,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00005,0,,8,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00085,.000025,,79,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000825,0,,78,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001225,0,,77,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0014,0,,76,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00095,.000025,,75,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001075,0,,74,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0007,0,,73,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00115,.000025,,72,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0009,.000025,,71,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000875,.000025,,70,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",0,0,,7,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0008,0,,69,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00105,0,,68,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00065,0,,67,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000975,0,,66,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000875,0,,65,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0008,0,,64,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.001275,.000025,,63,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00105,0,,62,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000475,0,,61,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000725,.000025,,60,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000025,.000025,,6,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0006,.000025,,59,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.00055,.000025,,58,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0009,0,,57,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000575,0,,56,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.000875,.000025,,55,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",.0008,.000025,,54,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",0,.000125,,538,21:47:02 10 Sep 2020,40000
2020,President,polls-plus,9/10/2020,Trump,Biden,"",0,.00015,,537,21:47:02 10 Sep 2020,40000
