cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0017,0,,99,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00145,0,,98,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.002175,0,,97,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00195,0,,96,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0012,0,,95,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00285,0,,94,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001825,0,,93,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.002525,0,,92,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001375,.000025,,91,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00095,.000025,,90,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00005,0,,9,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001525,.000025,,89,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001325,0,,88,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001025,.000025,,87,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001775,0,,86,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0009,.000025,,85,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00075,0,,84,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.002125,.00005,,83,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001925,0,,82,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0008,0,,81,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001225,0,,80,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000075,0,,8,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0011,0,,79,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000775,0,,78,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0014,0,,77,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00135,0,,76,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000925,0,,75,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000775,.000025,,74,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0007,.000025,,73,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001075,0,,72,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.001,0,,71,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0008,0,,70,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0001,0,,7,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.0008,.000025,,69,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00085,0,,68,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000425,0,,67,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000875,0,,66,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.00055,0,,65,22:26:02  2 Oct 2020,40000
2020,President,polls-plus,10/2/2020,Trump,Biden,"",.000575,0,,64,22:26:02  2 Oct 2020,40000
