cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002,0,,99,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0016,0,,98,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002825,0,,97,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0016,0,,96,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001575,0,,95,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002975,0,,94,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002425,.000025,,93,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002675,0,,92,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0015,0,,91,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.00075,0,,90,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.000075,0,,9,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.00235,0,,89,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001425,.000025,,88,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.00115,0,,87,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.00235,0,,86,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0014,0,,85,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.000625,0,,84,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002475,0,,83,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.002575,.000025,,82,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001025,0,,81,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0012,0,,80,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.00015,0,,8,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.000925,.000025,,79,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.000875,0,,78,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001725,0,,77,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001475,0,,76,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.0007,0,,75,19:46:04  9 Oct 2020,40000
2020,President,polls-plus,10/9/2020,Trump,Biden,"",.001175,0,,74,19:46:04  9 Oct 2020,40000
