cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.0013,.00005,,99,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.002025,.000025,,98,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.003125,.000025,,97,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.0016,0,,96,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.00105,0,,95,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.002275,.00005,,94,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001925,0,,93,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.002,.000025,,92,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.00215,0,,91,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.000975,.00005,,90,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.000175,0,,9,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001875,.000025,,89,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001875,.000025,,88,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001175,.000025,,87,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001625,.00005,,86,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.0012,0,,85,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.00065,0,,84,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.002475,0,,83,19:00:04 12 Sep 2020,40000
2020,President,polls-plus,9/12/2020,Trump,Biden,"",.001725,0,,82,19:00:04 12 Sep 2020,40000
