cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001525,.000025,,99,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001025,.00015,,98,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00215,.00005,,97,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001575,0,,96,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000775,.000025,,95,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0023,.00005,,94,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00175,0,,93,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001575,.000025,,92,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001525,0,,91,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00095,.000075,,90,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0002,0,,9,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001125,0,,89,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0014,.00005,,88,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001375,.00005,,87,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00165,.00015,,86,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00115,0,,85,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00055,.000075,,84,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001575,.00005,,83,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001775,.000075,,82,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0007,.00005,,81,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001025,.00005,,80,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00025,0,,8,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00095,.000025,,79,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000725,.000025,,78,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0012,.000025,,77,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0015,0,,76,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00075,.000025,,75,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0009,0,,74,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000825,.000025,,73,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000975,.0001,,72,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00085,.00005,,71,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001075,.000025,,70,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000025,.000025,,7,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000725,.00005,,69,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0007,.00005,,68,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0006,0,,67,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000825,0,,66,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.001075,0,,65,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0005,.000025,,64,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00085,0,,63,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00085,.000025,,62,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0003,0,,61,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000575,0,,60,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00005,.00005,,6,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0006,0,,59,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00045,.000025,,58,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000725,0,,57,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00055,0,,56,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0008,.000025,,55,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000825,0,,54,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.000075,,538,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.0002,,537,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,0,,536,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000075,.00005,,535,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.00065,,534,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.0001,,533,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.00005,.00005,,532,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000025,.000025,,531,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.00025,,530,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.0004,0,,53,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.0002,,529,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.000075,,528,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.000175,,527,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",0,.000075,,526,19:00:04 31 Aug 2020,40000
2020,President,polls-plus,8/31/2020,Trump,Biden,"",.000075,.0002,,525,19:00:04 31 Aug 2020,40000
