cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001675,.000025,,99,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001625,.00005,,98,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.002875,0,,97,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0017,.000025,,96,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001075,.000025,,95,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.002375,.000025,,94,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.002275,0,,93,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.00175,0,,92,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.00185,.000025,,91,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.000825,.000025,,90,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0003,0,,9,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0016,0,,89,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0018,0,,88,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.00105,0,,87,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0019,.000025,,86,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.00125,0,,85,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.000725,.00005,,84,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0022,0,,83,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.002125,0,,82,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001025,0,,81,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001275,0,,80,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.000125,0,,8,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.001125,.000075,,79,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0007,0,,78,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.0014,0,,77,23:33:03 15 Sep 2020,40000
2020,President,polls-plus,9/15/2020,Trump,Biden,"",.00135,0,,76,23:33:03 15 Sep 2020,40000
