cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001175,0,,99,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.002025,0,,98,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.003475,0,,97,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0014,.000025,,96,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001275,0,,95,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.002225,0,,94,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.002025,0,,93,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001975,0,,92,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00195,0,,91,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.000875,0,,90,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.000075,0,,9,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.002275,0,,89,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0013,0,,88,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001275,0,,87,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001975,0,,86,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001325,.000025,,85,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00055,0,,84,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.002175,0,,83,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00175,0,,82,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00105,0,,81,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001625,0,,80,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.000175,0,,8,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001125,0,,79,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0008,0,,78,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0014,0,,77,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00125,0,,76,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.000725,0,,75,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0008,0,,74,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.000625,.000025,,73,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.001075,0,,72,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.00075,0,,71,23:16:03 13 Oct 2020,40000
2020,President,polls-plus,10/13/2020,Trump,Biden,"",.0007,0,,70,23:16:03 13 Oct 2020,40000
