NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
270819004415,MN-010112-010112067,2708190,MN-010112,9,12,112 ALC Independent Study,EASTERN CARVER COUNTY PUBLIC SCHOOL,Carver County,11 PEAVEY RD,CHASKA,MN,55317,2321,(952)556-6192,21,Suburb: Large,No,No,Yes,No,31,–,†,3,0
270819004622,MN-010112-010112066,2708190,MN-010112,6,8,112 ALC MIDDLE SCHOOL,EASTERN CARVER COUNTY PUBLIC SCHOOL,Carver County,11 PEAVEY RD,CHASKA,MN,55318,8888,(952)556-6192,21,Suburb: Large,No,No,Yes,No,450,–,†,161,47
270819005118,MN-010112-010112071,2708190,MN-010112,6,12,112 ALC Seat-Based,EASTERN CARVER COUNTY PUBLIC SCHOOL,Carver County,11 PEAVEY RD,CHASKA,MN,55318,8888,(952)556-6192,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002504573,MN-060287-060287794,2700025,MN-060287,10,12,270 - HAP - IS,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,1001 W. HIGHWAY 7,HOPKINS,MN,55305,8888,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0.07,†,–,–
270002502875,MN-060287-060287626,2700025,MN-060287,9,12,270 HOPKINS ALTERNATIVE,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,2400 LINDBERGH DR,MINNETONKA,MN,55305,8888,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002503114,MN-060287-060287627,2700025,MN-060287,9,12,270 HOPKINS IS,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,1101 W HWY 7.,HOPKINS,MN,55305,8888,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002503397,MN-060287-060287709,2700025,MN-060287,7,12,270 HOPKINS NORTH JR HIGH ALC,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,10700 CEDAR LAKE RD,MINNETONKA,MN,55305,6499,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002503396,MN-060287-060287710,2700025,MN-060287,7,9,270 HOPKINS WEST JR HIGH ALC,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,3830 BAKER RD,MINNETONKA,MN,55305,6898,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002503554,MN-060287-060287754,2700025,MN-060287,9,12,277 WESTONKA AREA LEARNING ACADEMY,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,5901 SUNNYFIELD RD E,MINNETRISTA,MN,55364,8888,(763)550-7114,41,Rural: Fringe,No,No,†,†,0,0.8,†,–,–
270002503562,MN-060287-060287762,2700025,MN-060287,9,12,283 ST LOUIS PK INDEPENDENT STUDY,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,1820 XENIUM LN N,PLYMOUTH,MN,55441,8888,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0.21,†,–,–
270002504216,MN-060287-060287777,2700025,MN-060287,9,12,283-IND STDY 15 AND UNDER - I.S.,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,6425 WEST 33RD ST,SAINT LOUIS PARK,MN,55426,8888,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
270002503561,MN-060287-060287761,2700025,MN-060287,9,12,283-ST. LOUIS PARK ALC,INTERMEDIATE SCHOOL DISTRICT 287,Hennepin County,3424 WOODDALE AVE,SAINT LOUIS PARK,MN,55416,2326,(763)550-7226,21,Suburb: Large,No,No,†,†,0,0,†,–,–
